scn_name,bus0,bus1,model,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,tap_ratio,tap_side,tap_position,phase_shift,build_year,lifetime,v_ang_min,v_ang_max,capital_cost,num_parallel,geom,topo,type,s_nom_mod,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,x
status2023,Bus_34739,Bus_34740,t,0.0001,0,0,800.157920485888,True,800.157920485888,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.957465 51.020037, 6.957465 51.020037))",0102000020e610000002000000400c949b71d41b409462529190824940400c949b71d41b409462529190824940,,0,0,0.0001749654170775,1.24975329793994E-07,0,0,0.0001749654170775,1.24975329793994E-07,800.157920485888,0.13999996428571
status2023,Bus_36906,Bus_36907,t,0.0001,0,0,2340.26141950458,True,2340.26141950458,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.2332 51.232513, 7.2332 51.232513))",0102000020e6100000020000000f7c6fdccbee1c40b6fd5cfec29d49400f7c6fdccbee1c40b6fd5cfec29d4940,,0,0,5.98223613477108E-05,4.27302690060879E-08,0,0,5.98223613477108E-05,4.27302690060879E-08,2340.26141950458,0.13999996428571
status2023,Bus_35033,Bus_35034,t,0.0001,0,0,3580.48937295607,True,3580.48937295607,9333.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.868045 51.374475, 6.868045 51.374475))",0102000020e610000002000000a2b096cae0781b403b5d66caeeaf4940a2b096cae0781b403b5d66caeeaf4940,,0,0,3.91007903397644E-05,2.79291430817569E-08,0,0,3.91007903397644E-05,2.79291430817569E-08,3580.48937295607,0.13999996428571
status2023,Bus_36626,Bus_36627,t,0.0001,0,0,260.084616764498,True,260.084616764498,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.543061 51.453228, 7.543061 51.453228))",0102000020e61000000200000035ec2c4c182c1e40d7c5c56003ba494035ec2c4c182c1e40d7c5c56003ba4940,,0,0,0.0005382862163373,3.84490252610934E-07,0,0,0.0005382862163373,3.84490252610934E-07,260.084616764498,0.13999996428571
status2023,Bus_34743,Bus_34744,t,0.0001,0,0,2340.49427013939,True,2340.49427013939,13992.1992438644,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.417047 51.457222, 7.417047 51.457222))",0102000020e6100000020000007b2b90510eab1d405097b73e86ba49407b2b90510eab1d405097b73e86ba4940,,0,0,5.98164097523605E-05,4.27260178654675E-08,0,0,5.98164097523605E-05,4.27260178654675E-08,2340.49427013939,0.13999996428571
status2023,Bus_34754,Bus_34755,t,0.0001,0,0,1320.38662174241,True,1320.38662174241,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.123239 51.525612, 7.123239 51.525612))",0102000020e61000000200000085aa4562327e1c4057a8a63d47c3494085aa4562327e1c4057a8a63d47c34940,,0,0,0.0001060295234595,7.57353932199329E-08,0,0,0.0001060295234595,7.57353932199329E-08,1320.38662174241,0.13999996428571
status2023,Bus_36059,Bus_36060,t,0.0001,0,0,1790.44922502148,True,1790.44922502148,9328.13282924295,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.993959 51.823095, 7.993959 51.823095))",0102000020e6100000020000008774ce6ed0f91f40fa5214315be949408774ce6ed0f91f40fa5214315be94940,,0,0,7.81926470347297E-05,5.58519049870294E-08,0,0,7.81926470347297E-05,5.58519049870294E-08,1790.44922502148,0.13999996428571
status2023,Bus_35058,Bus_35059,t,0.0001,0,0,1790.51494975882,True,1790.51494975882,10741.4862882191,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.300917 50.828939, 6.300917 50.828939))",0102000020e61000000200000003398a8123341940d45a49ae1a6a494003398a8123341940d45a49ae1a6a4940,,0,0,7.81897768039118E-05,5.58498548216365E-08,0,0,7.81897768039118E-05,5.58498548216365E-08,1790.51494975882,0.13999996428571
status2023,Bus_39292,Bus_39293,t,0.0001,0,0,1040,True,1040,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.459981 50.211264, 6.459981 50.211264))",0102000020e610000002000000234ee54105d71940cc8ccdb10a1b4940234ee54105d71940cc8ccdb10a1b4940,,0,0,0.0001346153502747,9.61538461538462E-08,0,0,0.0001346153502747,9.61538461538462E-08,1040,0.13999996428571
status2023,Bus_37334,Bus_37335,t,0.0001,0,0,2080.23705782283,True,2080.23705782283,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.321687 50.837008, 6.321687 50.837008))",0102000020e61000000200000050d9be3268491940c27d4210236b494050d9be3268491940c27d4210236b4940,,0,0,6.73000049485865E-05,4.80714443692584E-08,0,0,6.73000049485865E-05,4.80714443692584E-08,2080.23705782283,0.13999996428571
status2023,Bus_34881,Bus_34882,t,0.0001,0,0,1790.37201499356,True,1790.37201499356,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.167366 50.802065, 6.167366 50.802065))",0102000020e6100000020000004a8698eb61ab1840090fbe0caa6649404a8698eb61ab1840090fbe0caa664940,,0,0,7.81960191028866E-05,5.58543136077559E-08,0,0,7.81960191028866E-05,5.58543136077559E-08,1790.37201499356,0.13999996428571
status2023,Bus_38223,Bus_38224,t,0.0001,0,0,1554.68880569941,True,1554.68880569941,1554.68880569941,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.311363 53.125766, 7.311363 53.125766))",0102000020e610000002000000011f6c10d63e1d40be033f1c19904a40011f6c10d63e1d40be033f1c19904a40,,0,0,9.00501526559377E-05,6.43215540199459E-08,0,0,9.00501526559377E-05,6.43215540199459E-08,1554.68880569941,0.13999996428571
status2023,Bus_36576,Bus_36577,t,0.0001,0,0,547.982501934934,True,547.982501934934,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.802358 53.897547, 10.802358 53.897547))",0102000020e61000000200000066bd97abce9a25401fdc51d5e2f24a4066bd97abce9a25401fdc51d5e2f24a40,,0,0,0.0002554825451385,1.82487578794758E-07,0,0,0.0002554825451385,1.82487578794758E-07,547.982501934934,0.13999996428571
status2023,Bus_35456,Bus_35457,t,0.0001,0,0,1120.30508769044,True,1120.30508769044,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.368653 52.503148, 13.368653 52.503148))",0102000020e6100000020000001d7df725c0bc2a4082cd3b2367404a401d7df725c0bc2a4082cd3b2367404a40,,0,0,0.0001249659274281,8.92613995051601E-08,0,0,0.0001249659274281,8.92613995051601E-08,1120.30508769044,0.13999996428571
status2023,Bus_35500,Bus_35501,t,0.0001,0,0,1790.49979490245,True,1790.49979490245,10741.4862882191,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.401587 48.50993, 10.401587 48.50993))",0102000020e610000002000000dd8704cd9ccd2440e87bdb6045414840dd8704cd9ccd2440e87bdb6045414840,,0,0,7.81904386050696E-05,5.58503275368698E-08,0,0,7.81904386050696E-05,5.58503275368698E-08,1790.49979490245,0.13999996428571
status2023,Bus_34891,Bus_34892,t,0.0001,0,0,1820.23210728299,True,1820.23210728299,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.906604 51.565236, 6.906604 51.565236))",0102000020e6100000020000006a9ce5d25ca01b40d80197a559c849406a9ce5d25ca01b40d80197a559c84940,,0,0,7.69132484398838E-05,5.49380486147271E-08,0,0,7.69132484398838E-05,5.49380486147271E-08,1820.23210728299,0.13999996428571
status2023,Bus_35065,Bus_35066,t,0.0001,0,0,1560.39852092312,True,1560.39852092312,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.545854 51.970334, 7.545854 51.970334))",0102000020e6100000020000000b52b84af42e1e40a52134ea33fc49400b52b84af42e1e40a52134ea33fc4940,,0,0,8.97206466223046E-05,6.40861925073096E-08,0,0,8.97206466223046E-05,6.40861925073096E-08,1560.39852092312,0.13999996428571
status2023,Bus_38005,Bus_38006,t,0.0001,0,0,520.161325285902,True,520.161325285902,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.953681 49.567443, 8.953681 49.567443))",0102000020e6100000020000008e962ae948e82140aa5093faa1c848408e962ae948e82140aa5093faa1c84840,,0,0,0.0002306975788085,1.922480490933E-07,0,0,0.0002306975788085,1.922480490933E-07,520.161325285902,0.119999958333326
status2023,Bus_36364,Bus_36365,t,0.0001,0,0,1820.17291858402,True,1820.17291858402,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.089693 49.968497, 9.089693 49.968497))",0102000020e610000002000000619cc64aec2d2240af46afb4f7fb4840619cc64aec2d2240af46afb4f7fb4840,,0,0,6.5927779228074E-05,5.49398350997299E-08,0,0,6.5927779228074E-05,5.49398350997299E-08,1820.17291858402,0.119999958333326
status2023,Bus_37571,Bus_37572,t,0.0001,0,0,1040.5079767605,True,1040.5079767605,12437.5104389906,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.091835 49.294619, 9.091835 49.294619))",0102000020e61000000200000068936c0a052f224094b0e311b6a5484068936c0a052f224094b0e311b6a54840,,0,0,0.0001153282444858,9.61069037753449E-08,0,0,0.0001153282444858,9.61069037753449E-08,1040.5079767605,0.119999958333326
status2023,Bus_36491,Bus_36492,t,0.0001,0,0,2080.26346358003,True,2080.26346358003,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((7.308242 52.476791, 7.308242 52.476791))",0102000020e610000002000000c77d9fbca33b1d4036f0677c073d4a40c77d9fbca33b1d4036f0677c073d4a40,,0,0,5.76849809815974E-05,4.80708341759293E-08,0,0,5.76849809815974E-05,4.80708341759293E-08,2080.26346358003,0.119999958333326
status2023,Bus_35051,Bus_35052,t,0.0001,0,0,1560.21049422134,True,1560.21049422134,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.425344 48.06444, 9.425344 48.06444))",0102000020e610000002000000bddce6b2c6d922409ef4978f3f084840bddce6b2c6d922409ef4978f3f084840,,0,0,7.6912672218126E-05,6.40939157699407E-08,0,0,7.6912672218126E-05,6.40939157699407E-08,1560.21049422134,0.119999958333326
status2023,Bus_35317,Bus_35318,t,0.0001,0,0,1040.23076097508,True,1040.23076097508,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.113285 52.543852, 9.113285 52.543852))",0102000020e610000002000000ca58b578003a22409d98f9ef9c454a40ca58b578003a22409d98f9ef9c454a40,,0,0,0.0001153589788296,9.6132515737434E-08,0,0,0.0001153589788296,9.6132515737434E-08,1040.23076097508,0.119999958333326
status2023,Bus_35312,Bus_35313,t,0.0001,0,0,1560.23846446935,True,1560.23846446935,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.145084 52.852798, 9.145084 52.852798))",0102000020e610000002000000ae935e82484a2240e0e14378286d4a40ae935e82484a2240e0e14378286d4a40,,0,0,7.69112934118946E-05,6.40927667643489E-08,0,0,7.69112934118946E-05,6.40927667643489E-08,1560.23846446935,0.119999958333326
status2023,Bus_35321,Bus_35322,t,0.0001,0,0,2110.49338807894,True,2110.49338807894,13992.1992438644,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.082217 49.297495, 12.082217 49.297495))",0102000020e61000000200000021dd6e68182a2840bc77515214a6484021dd6e68182a2840bc77515214a64840,,0,0,5.68587227096481E-05,4.73822853768921E-08,0,0,5.68587227096481E-05,4.73822853768921E-08,2110.49338807894,0.119999958333326
status2023,Bus_35343,Bus_35344,t,0.0001,0,0,520.11400851547,True,520.11400851547,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.114381 49.631106, 12.114381 49.631106))",0102000020e6100000020000000aa90723903a28403db09413c8d048400aa90723903a28403db09413c8d04840,,0,0,0.000230718566254,1.92265538637238E-07,0,0,0.000230718566254,1.92265538637238E-07,520.11400851547,0.119999958333326
status2023,Bus_36041,Bus_36042,t,0.0001,0,0,520.210772721438,True,520.210772721438,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((7.01285 50.617708, 7.01285 50.617708))",0102000020e610000002000000767c2daa280d1c408da60912114f4940767c2daa280d1c408da60912114f4940,,0,0,0.0002306756503821,1.92229775398265E-07,0,0,0.0002306756503821,1.92229775398265E-07,520.210772721438,0.119999958333326
status2023,Bus_37415,Bus_37416,t,0.0001,0,0,260.077524301085,True,260.077524301085,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((11.646044 50.534327, 11.646044 50.534327))",0102000020e610000002000000de714f3cc64a2740438764d064444940de714f3cc64a2740438764d064444940,,0,0,0.0004614007252483,3.84500737880881E-07,0,0,0.0004614007252483,3.84500737880881E-07,260.077524301085,0.119999958333326
status2023,Bus_35425,Bus_35426,t,0.0001,0,0,560.124747901847,True,560.124747901847,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((13.956827 53.252375, 13.956827 53.252375))",0102000020e6100000020000000b9edf2ae5e92b408b462cd34da04a400b9edf2ae5e92b408b462cd34da04a40,,0,0,0.0002142379153623,1.78531658125421E-07,0,0,0.0002142379153623,1.78531658125421E-07,560.124747901847,0.119999958333326
status2023,Bus_38918,Bus_38919,t,0.0001,0,0,520.205015848038,True,520.205015848038,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((7.207319 53.341454, 7.207319 53.341454))",0102000020e61000000200000090b875804bd41c409ecd7ac6b4ab4a4090b875804bd41c409ecd7ac6b4ab4a40,,0,0,0.0002306782031651,1.92231902718162E-07,0,0,0.0002306782031651,1.92231902718162E-07,520.205015848038,0.119999958333326
status2023,Bus_35578,Bus_35579,t,0.0001,0,0,1040.05324686268,True,1040.05324686268,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.474707 53.428651, 8.474707 53.428651))",0102000020e610000002000000098791ce0cf3204096e6f10adeb64a40098791ce0cf3204096e6f10adeb64a40,,0,0,0.0001153786680588,9.61489234341125E-08,0,0,0.0001153786680588,9.61489234341125E-08,1040.05324686268,0.119999958333326
status2023,Bus_34775,Bus_34776,t,0.0001,0,0,1560.59664760826,True,1560.59664760826,12437.5104389906,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.469652 51.371672, 12.469652 51.371672))",0102000020e610000002000000b33ca53f76f02840546bbbf092af4940b33ca53f76f02840546bbbf092af4940,,0,0,7.68936409784268E-05,6.4078056398018E-08,0,0,7.68936409784268E-05,6.4078056398018E-08,1560.59664760826,0.119999958333326
status2023,Bus_37435,Bus_37436,t,0.0001,0,0,2080.22683613294,True,2080.22683613294,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((7.937972 51.010642, 7.937972 51.010642))",0102000020e6100000020000009d89d4bf7bc01f40c53c57b85c8149409d89d4bf7bc01f40c53c57b85c814940,,0,0,5.76859966658258E-05,4.80716805797469E-08,0,0,5.76859966658258E-05,4.80716805797469E-08,2080.22683613294,0.119999958333326
status2023,Bus_38834,Bus_38835,t,0.0001,0,0,1040.19258635003,True,1040.19258635003,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((11.899829 53.407362, 11.899829 53.407362))",0102000020e61000000200000098b9926bb6cc274068a2956f24b44a4098b9926bb6cc274068a2956f24b44a40,,0,0,0.0001153632124551,9.61360437598328E-08,0,0,0.0001153632124551,9.61360437598328E-08,1040.19258635003,0.119999958333326
status2023,Bus_34715,Bus_34716,t,0.0001,0,0,520.200683886329,True,520.200683886329,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((6.842651 50.863539, 6.842651 50.863539))",0102000020e610000002000000cdab68d3df5e1b40637a296e886e4940cdab68d3df5e1b40637a296e886e4940,,0,0,0.0002306801241336,1.92233503525827E-07,0,0,0.0002306801241336,1.92233503525827E-07,520.200683886329,0.119999958333326
status2023,Bus_35647,Bus_35648,t,0.0001,0,0,1300.2492841002,True,1300.2492841002,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((6.664781 50.988381, 6.664781 50.988381))",0102000020e61000000200000044c1167abca81a40c65e4745837e494044c1167abca81a40c65e4745837e4940,,0,0,9.2289963009954E-05,7.69083292125806E-08,0,0,9.2289963009954E-05,7.69083292125806E-08,1300.2492841002,0.119999958333326
status2023,Bus_38533,Bus_38534,t,0.0001,0,0,520,True,520,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((10.412931 52.158779, 10.412931 52.158779))",0102000020e610000002000000fa3d2ca46bd3244044de67de52144a40fa3d2ca46bd3244044de67de52144a40,,0,0,0.000230769150641,1.92307692307692E-07,0,0,0.000230769150641,1.92307692307692E-07,520,0.119999958333326
status2023,Bus_39349,Bus_39350,t,0.0001,0,0,520.210773762651,True,520.210773762651,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((11.636587 52.266968, 11.636587 52.266968))",0102000020e610000002000000cae615abee452740216c5c022c224a40cae615abee452740216c5c022c224a40,,0,0,0.0002306756499204,1.92229775013513E-07,0,0,0.0002306756499204,1.92229775013513E-07,520.210773762651,0.119999958333326
status2023,Bus_34875,Bus_34876,t,0.0001,0,0,260.075095974541,True,260.075095974541,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.65961 52.000349, 8.65961 52.000349))",0102000020e61000000200000049414f67b8512140c6960c6c0b004a4049414f67b8512140c6960c6c0b004a40,,0,0,0.0004614050333564,3.84504327972214E-07,0,0,0.0004614050333564,3.84504327972214E-07,260.075095974541,0.119999958333326
status2023,Bus_35244,Bus_35245,t,0.0001,0,0,520.19843220336,True,520.19843220336,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.493409 52.598523, 9.493409 52.598523))",0102000020e610000002000000f3e5860ea0fc2240d74a81679c4c4a40f3e5860ea0fc2240d74a81679c4c4a40,,0,0,0.0002306811226344,1.92234335610045E-07,0,0,0.0002306811226344,1.92234335610045E-07,520.19843220336,0.119999958333326
status2023,Bus_35393,Bus_35394,t,0.0001,0,0,280,True,280,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.060057 53.620203, 8.060057 53.620203))",0102000020e6100000020000003ec24bcbbf1e2040d0e7a8cc62cf4a403ec24bcbbf1e2040d0e7a8cc62cf4a40,,0,0,0.0004285712797618,3.57142857142857E-07,0,0,0.0004285712797618,3.57142857142857E-07,280,0.119999958333326
status2023,Bus_38478,Bus_38479,t,0.0001,0,0,1040.2298803095,True,1040.2298803095,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.820025 53.107388, 8.820025 53.107388))",0102000020e6100000020000007d95034edaa32140168c8ce6be8d4a407d95034edaa32140168c8ce6be8d4a40,,0,0,0.0001153590764933,9.61325971238652E-08,0,0,0.0001153590764933,9.61325971238652E-08,1040.2298803095,0.119999958333326
status2023,Bus_35179,Bus_35180,t,0.0001,0,0,800.081630502434,True,800.081630502434,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.942935 52.562498, 12.942935 52.562498))",0102000020e61000000200000081db445fc8e22940425c35ecff474a4081db445fc8e22940425c35ecff474a40,,0,0,0.0001499846437643,1.24987246535334E-07,0,0,0.0001499846437643,1.24987246535334E-07,800.081630502434,0.119999958333326
status2023,Bus_35360,Bus_35361,t,0.0001,0,0,520.134542004066,True,520.134542004066,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((13.306341 52.230821, 13.306341 52.230821))",0102000020e610000002000000c94d0cb0d89c2a402ef60a888b1d4a40c94d0cb0d89c2a402ef60a888b1d4a40,,0,0,0.0002307094581162,1.92257948519824E-07,0,0,0.0002307094581162,1.92257948519824E-07,520.134542004066,0.119999958333326
status2023,Bus_38108,Bus_38109,t,0.0001,0,0,520.18319760061,True,520.18319760061,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.477265 50.753113, 12.477265 50.753113))",0102000020e610000002000000fe910a0a5cf428400a93330066604940fe910a0a5cf428400a93330066604940,,0,0,0.0002306878785913,1.92239965576087E-07,0,0,0.0002306878785913,1.92239965576087E-07,520.18319760061,0.119999958333326
status2023,Bus_36022,Bus_36023,t,0.0001,0,0,520.210525405425,True,520.210525405425,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((10.117398 48.897138, 10.117398 48.897138))",0102000020e610000002000000a27199a61b3c2440fcf13969d5724840a27199a61b3c2440fcf13969d5724840,,0,0,0.0002306757600488,1.9222986678723E-07,0,0,0.0002306757600488,1.9222986678723E-07,520.210525405425,0.119999958333326
status2023,Bus_39173,Bus_39174,t,0.0001,0,0,1552.56926121132,True,1552.56926121132,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((14.033539 53.507586, 14.033539 53.507586))",0102000020e610000002000000d065380a2c112c400d87e096f8c04a40d065380a2c112c400d87e096f8c04a40,,0,0,7.72912109825628E-05,6.44093648498357E-08,0,0,7.72912109825628E-05,6.44093648498357E-08,1552.56926121132,0.119999958333326
status2023,Bus_35573,Bus_35574,t,0.0001,0,0,780.094595223988,True,780.094595223988,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((12.187784 53.816505, 12.187784 53.816505))",0102000020e61000000200000068461f2b256028400788283a83e84a4068461f2b256028400788283a83e84a40,,0,0,0.0001538274448611,1.281895818946E-07,0,0,0.0001538274448611,1.281895818946E-07,780.094595223988,0.119999958333326
status2023,Bus_39195,Bus_39196,t,0.0001,0,0,780.105262267422,True,780.105262267422,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((13.079237 54.284758, 13.079237 54.284758))",0102000020e610000002000000efc8e5b291282a4081e662f272244b40efc8e5b291282a4081e662f272244b40,,0,0,0.0001538253414475,1.28187829049306E-07,0,0,0.0001538253414475,1.28187829049306E-07,780.105262267422,0.119999958333326
status2023,Bus_36350,Bus_36351,t,0.0001,0,0,520.206843621713,True,520.206843621713,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((10.179823 54.342145, 10.179823 54.342145))",0102000020e610000002000000868518c1115c2440d3133f6acb2b4b40868518c1115c2440d3133f6acb2b4b40,,0,0,0.0002306773926653,1.9223122730142E-07,0,0,0.0002306773926653,1.9223122730142E-07,520.206843621713,0.119999958333326
status2023,Bus_35653,Bus_35654,t,0.0001,0,0,4160.53798651845,True,4160.53798651845,12437.5104389906,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.918176 52.380005, 9.918176 52.380005))",0102000020e610000002000000172bbe291bd6234021ef2204a4304a40172bbe291bd6234021ef2204a4304a40,,0,0,2.88424138229639E-05,2.40353531980801E-08,0,0,2.88424138229639E-05,2.40353531980801E-08,4160.53798651845,0.119999958333326
status2023,Bus_35117,Bus_35118,t,0.0001,0,0,520.194857750837,True,520.194857750837,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.887473 52.494495, 9.887473 52.494495))",0102000020e6100000020000000db3f2d562c62340a36abc9a4b3f4a400db3f2d562c62340a36abc9a4b3f4a40,,0,0,0.0002306827077302,1.92235656523729E-07,0,0,0.0002306827077302,1.92235656523729E-07,520.194857750837,0.119999958333326
status2023,Bus_34996,Bus_34997,t,0.0001,0,0,1820.27656723562,True,1820.27656723562,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((11.507752 48.761131, 11.507752 48.761131))",0102000020e6100000020000001411f01cf8032740661754ba6c6148401411f01cf8032740661754ba6c614840,,0,0,6.59240252241257E-05,5.49367067620201E-08,0,0,6.59240252241257E-05,5.49367067620201E-08,1820.27656723562,0.119999958333326
status2023,Bus_34987,Bus_34988,t,0.0001,0,0,1820.16640821962,True,1820.16640821962,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((11.792414 48.838224, 11.792414 48.838224))",0102000020e610000002000000ce4d0e46b7952740e581f9ec4a6b4840ce4d0e46b7952740e581f9ec4a6b4840,,0,0,6.59280150383081E-05,5.49400316083266E-08,0,0,6.59280150383081E-05,5.49400316083266E-08,1820.16640821962,0.119999958333326
status2023,Bus_37139,Bus_37140,t,0.0001,0,0,1040.4205527336,True,1040.4205527336,12437.5104389906,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.861526 47.806435, 8.861526 47.806435))",0102000020e6100000020000002f9ccae819b921401876114639e747402f9ccae819b921401876114639e74740,,0,0,0.0001153379352397,9.61149794064144E-08,0,0,0.0001153379352397,9.61149794064144E-08,1040.4205527336,0.119999958333326
status2023,Bus_36275,Bus_36276,t,0.0001,0,0,1040.24707701129,True,1040.24707701129,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.08213 52.858428, 8.08213 52.858428))",0102000020e6100000020000006b8a7ef50c2a2040943b80fae06d4a406b8a7ef50c2a2040943b80fae06d4a40,,0,0,0.0001153571694506,9.61310079210292E-08,0,0,0.0001153571694506,9.61310079210292E-08,1040.24707701129,0.119999958333326
status2023,Bus_37939,Bus_37940,t,0.0001,0,0,260.071096679544,True,260.071096679544,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((8.147837 53.563547, 8.147837 53.563547))",0102000020e610000002000000bebc904eb14b20403b38614e22c84a40bebc904eb14b20403b38614e22c84a40,,0,0,0.0004614121287041,3.84510240763966E-07,0,0,0.0004614121287041,3.84510240763966E-07,260.071096679544,0.119999958333326
status2023,Bus_35471,Bus_35472,t,0.0001,0,0,260.051411475757,True,260.051411475757,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1019.86782040561,1,"MULTILINESTRING ((9.201684 53.895815, 9.201684 53.895815))",0102000020e610000002000000b578c51243672240c683da0daaf24a40b578c51243672240c683da0daaf24a40,,0,0,0.0004614470563814,3.84539347171828E-07,0,0,0.0004614470563814,3.84539347171828E-07,260.051411475757,0.119999958333326
