bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt
Bus_11893,Bus_11891,,AC,36.9383561212617,4.2948537964972,0,0.000624336609897973,816,True,816,10741.4862882191,0.7,0,40,4284.81775525321,105.285734874878,1,2,-inf,inf,"MULTILINESTRING ((13.030418 51.804289, 13.030418 51.804289, 13.024814 51.80575, 13.018604 51.807391, 13.01237 51.809003, 13.006256 51.810625, 13.000417 51.812154, 12.99403 51.813827, 12.988545 51.815263, 12.982691 51.816796, 12.976329 51.818462, 12.970178 51.820072, 12.96388 51.821647, 12.957782 51.823317, 12.951535 51.823939, 12.945865 51.824502, 12.939417 51.825144, 12.933564 51.827104, 12.927294 51.828989, 12.921254 51.830863, 12.915135 51.832852, 12.909035 51.834684, 12.903099 51.836619, 12.897017 51.838484, 12.890921 51.840443, 12.884755 51.842352, 12.878732 51.844218, 12.872632 51.846145, 12.866488 51.848049, 12.860473 51.849958, 12.854367 51.85186, 12.848309 51.853773, 12.842229 51.855644, 12.836128 51.857588, 12.830273 51.859682, 12.824355 51.8618, 12.818537 51.863881, 12.812732 51.865958, 12.80735 51.867882, 12.80175 51.869914, 12.795819 51.872067, 12.789987 51.874182, 12.784989 51.875996, 12.780112 51.877746, 12.774532 51.879747, 12.769211 51.881686, 12.763575 51.883677, 12.758364 51.885546, 12.753047 51.887486, 12.749995 51.890326, 12.746894 51.893191, 12.743564 51.896322, 12.739962 51.8996, 12.73354 51.899538, 12.726931 51.899436, 12.720378 51.899336, 12.714861 51.899251, 12.708064 51.899147, 12.701505 51.899046, 12.694614 51.89894, 12.688017 51.898754, 12.681692 51.898742, 12.677461 51.901294, 12.672629 51.904208, 12.667629 51.907223, 12.6636 51.909652, 12.662973 51.91003, 12.658568 51.912686, 12.653934 51.91548, 12.649094 51.918398, 12.645383 51.920635, 12.641802 51.922794, 12.637407 51.925442, 12.632728 51.928263, 12.626674 51.929278, 12.62011 51.930379, 12.613505 51.931487, 12.607712 51.932458, 12.602197 51.932668, 12.595522 51.932922, 12.589435 51.933208, 12.582435 51.93342, 12.576922 51.93363, 12.570668 51.935169, 12.564373 51.936718, 12.557956 51.938296, 12.552179 51.939718, 12.54584 51.941277, 12.540322 51.942635, 12.533968 51.944198, 12.528296 51.945593, 12.522792 51.948056, 12.518632 51.949882, 12.513041 51.952364, 12.507948 51.954624, 12.503496 51.956599, 12.498339 51.958888, 12.492928 51.961289, 12.487801 51.963564, 12.48291 51.964586, 12.477094 51.965801, 12.472144 51.966863, 12.466779 51.964288, 12.461475 51.961744, 12.456064 51.959147, 12.450652 51.95655, 12.445525 51.95409, 12.44012 51.951496, 12.434242 51.949282, 12.428565 51.947144, 12.422683 51.944928, 12.416788 51.942744, 12.411294 51.940708, 12.405709 51.938594, 12.399247 51.939225, 12.392602 51.939874, 12.385884 51.940529, 12.379613 51.941142, 12.373459 51.941742, 12.367143 51.942359, 12.361245 51.942934, 12.3549 51.943053, 12.34844 51.943173, 12.34181 51.943296, 12.335373 51.943416, 12.328934 51.943536, 12.322524 51.943655, 12.316077 51.94499, 12.309986 51.94625, 12.303476 51.947598, 12.297114 51.948914, 12.290456 51.950292, 12.284261 51.951574, 12.277675 51.952937, 12.271126 51.954292, 12.264578 51.955647, 12.258306 51.956944, 12.251712 51.958309, 12.245408 51.959613, 12.238796 51.960981, 12.232273 51.96233, 12.225935 51.963642, 12.219343 51.965005, 12.212869 51.966345, 12.206412 51.96768, 12.199964 51.969014, 12.194197 51.96739, 12.187923 51.965623, 12.181942 51.963938, 12.175742 51.962191, 12.169538 51.960444, 12.163526 51.95875, 12.157846 51.95715, 12.151647 51.955403, 12.145821 51.953762, 12.139668 51.952028, 12.133756 51.950363, 12.127491 51.948597, 12.121289 51.946849, 12.115195 51.945132, 12.108951 51.943372, 12.10305 51.941709, 12.096746 51.939933, 12.090609 51.938203, 12.084756 51.936553, 12.078726 51.934854, 12.074349 51.935821, 12.069136 51.936974, 12.062673 51.938403, 12.056409 51.939788, 12.050196 51.941162, 12.043798 51.942576, 12.037472 51.943974, 12.031113 51.94538, 12.024604 51.946819, 12.018545 51.948159, 12.012165 51.949569, 12.005988 51.950934, 11.999614 51.952343, 11.993273 51.953744, 11.987209 51.955085, 11.980944 51.956469, 11.974975 51.957788, 11.968811 51.959151, 11.962471 51.960552, 11.956134 51.960332, 11.949653 51.960108, 11.942977 51.959877, 11.936682 51.959659, 11.930257 51.959436, 11.924473 51.959236, 11.918879 51.959042, 11.914493 51.958241, 11.908257 51.957102, 11.901559 51.955877, 11.895046 51.954687, 11.888467 51.953485, 11.881938 51.952292, 11.875718 51.951154, 11.869095 51.949944, 11.862735 51.948782, 11.856137 51.947576, 11.849674 51.946394, 11.843275 51.945224, 11.836952 51.944069, 11.830202 51.944892, 11.82355 51.945703, 11.816898 51.946515, 11.810162 51.947336, 11.803407 51.94816, 11.796779 51.948936, 11.790443 51.949736, 11.784245 51.95044, 11.777528 51.951272, 11.770759 51.952105, 11.764145 51.952841, 11.757359 51.953716, 11.750676 51.954473, 11.745032 51.9549, 11.736453 51.955291, 11.730532 51.956891, 11.724952 51.958407, 11.718738 51.96017, 11.713076 51.961727, 11.707387 51.963294, 11.701377 51.965002, 11.695852 51.966599, 11.690115 51.968129, 11.684436 51.969733, 11.680189 51.97265, 11.675832 51.97558, 11.671331 51.978735, 11.66698 51.981752, 11.662992 51.984382, 11.658712 51.987278, 11.654361 51.990247, 11.648433 51.992235, 11.6429 51.991697, 11.641377 51.989675, 11.641377 51.989675))",0,0,400,9.18761829754459E-05,1.02357532727639E-05,134.105776079979,0,9.18761829754459E-05,1.02357532727639E-05,3580.06753379519
Bus_11917,Bus_11915,,AC,16.437246398767,1.50800425676761,0,0.000302805145662074,960,True,960,10741.4862882191,0.7,0,40,2559.41919033158,62.8895663010533,1,1,-inf,inf,"MULTILINESTRING ((12.297124 48.608895, 12.297124 48.608895, 12.300224 48.609419, 12.304269 48.607156, 12.307584 48.605266, 12.309542 48.602219, 12.31091 48.599973, 12.313038 48.596554, 12.32099 48.595386, 12.325609 48.594644, 12.333183 48.593456, 12.338902 48.592633, 12.343751 48.591866, 12.347517 48.591292, 12.3524 48.592865, 12.357081 48.594373, 12.36249 48.596115, 12.368283 48.597981, 12.373041 48.599514, 12.380748 48.601996, 12.384357 48.603158, 12.39035 48.605089, 12.394848 48.605387, 12.399132 48.605671, 12.405789 48.606137, 12.41422 48.606671, 12.420269 48.607072, 12.428913 48.607645, 12.436109 48.608122, 12.441076 48.608451, 12.446463 48.6088, 12.451483 48.609125, 12.457711 48.609528, 12.466256 48.610082, 12.470963 48.610386, 12.475946 48.610709, 12.48112 48.611044, 12.485289 48.611314, 12.49313 48.611822, 12.498449 48.612166, 12.505346 48.612613, 12.512155 48.613054, 12.517018 48.614269, 12.524084 48.616008, 12.527884 48.616983, 12.533346 48.61832, 12.537317 48.619302, 12.541038 48.620233, 12.546751 48.62164, 12.554043 48.622094, 12.558899 48.622412, 12.565589 48.622829, 12.573838 48.623347, 12.581306 48.623803, 12.589664 48.624327, 12.595422 48.624696, 12.602528 48.625135, 12.606441 48.625384, 12.613477 48.625821, 12.619238 48.626195, 12.627129 48.62667, 12.634516 48.627126, 12.641548 48.627564, 12.646244 48.627858, 12.652713 48.628268, 12.659141 48.62867, 12.666229 48.6291, 12.67155 48.62945, 12.676705 48.629784, 12.68148 48.630082, 12.68838 48.630478, 12.693283 48.630785, 12.698444 48.631125, 12.702564 48.630969, 12.709682 48.630685, 12.716409 48.630432, 12.721474 48.630248, 12.726922 48.630038, 12.732094 48.62985, 12.738035 48.629645, 12.7448 48.629372, 12.747835 48.630455, 12.752639 48.632173, 12.7578 48.633993, 12.762463 48.635671, 12.767153 48.637353, 12.772684 48.638351, 12.777914 48.639262, 12.783775 48.640328, 12.789739 48.641368, 12.794854 48.642327, 12.801194 48.643442, 12.806399 48.64437, 12.811056 48.645205, 12.81641 48.646132, 12.822293 48.64562, 12.828641 48.645033, 12.834205 48.644526, 12.840069 48.643981, 12.845699 48.643478, 12.851646 48.642934, 12.857343 48.642416, 12.86359 48.641829, 12.868516 48.641384, 12.874261 48.640859, 12.880355 48.640285, 12.885969 48.639762, 12.891658 48.63927, 12.897507 48.638734, 12.903382 48.638178, 12.90966 48.637609, 12.915147 48.637081, 12.91916 48.638979, 12.923869 48.641121, 12.929087 48.64372, 12.934793 48.646284, 12.940826 48.649056, 12.944616 48.650789, 12.949973 48.653304, 12.955462 48.65589, 12.960194 48.658117, 12.964521 48.660121, 12.96908 48.662236, 12.973656 48.664371, 12.978943 48.666838, 12.983218 48.668858, 12.988151 48.667762, 12.993919 48.666488, 13.000176 48.665093, 13.005568 48.663885, 13.011751 48.662524, 13.017754 48.66119, 13.023948 48.659825, 13.029817 48.658513, 13.035403 48.657289, 13.041359 48.655954, 13.045849 48.654951, 13.050675 48.653883, 13.05564 48.652808, 13.060252 48.65175, 13.065242 48.653272, 13.06909 48.654458, 13.075672 48.656371, 13.082096 48.658307, 13.088212 48.660143, 13.093969 48.66182, 13.098123 48.663058, 13.100319 48.666124, 13.100319 48.666124))",0,0,400,5.48746360494628E-05,6.11349891759437E-06,80.1011558964595,0,5.48746360494628E-05,6.11349891759437E-06,3580.18195164142
Bus_11991,Bus_11986,,AC,10.6087380043948,0.973454156798111,0,0.000135644022267179,352,True,352,6218.7552194953,0.7,0,40,1281.3114774657,31.4841443006997,1,1,-inf,inf,"MULTILINESTRING ((11.823394 48.22946, 11.823394 48.22946, 11.825 48.232508, 11.826873 48.235863, 11.828737 48.239438, 11.827742 48.242257, 11.826635 48.245191, 11.825241 48.249051, 11.823776 48.252988, 11.822326 48.256882, 11.822506 48.260075, 11.82271 48.263694, 11.822897 48.266847, 11.823157 48.271506, 11.823376 48.275571, 11.823644 48.2802, 11.823898 48.284702, 11.824145 48.288934, 11.824379 48.293082, 11.824623 48.297328, 11.824866 48.301609, 11.82511 48.305925, 11.825348 48.310169, 11.825576 48.314218, 11.825833 48.318716, 11.826046 48.322242, 11.831008 48.324528, 11.836676 48.327133, 11.840825 48.329045, 11.845086 48.329815, 11.850336 48.330781, 11.855013 48.331642, 11.859177 48.332708, 11.862772 48.333586, 11.86852 48.335094, 11.874595 48.336655, 11.879283 48.337822, 11.88299 48.33883, 11.888259 48.340174, 11.893207 48.34146, 11.898354 48.342799, 11.899184 48.346778, 11.900078 48.350951, 11.900845 48.354675, 11.901775 48.359092, 11.902667 48.363488, 11.903496 48.367457, 11.904307 48.371304, 11.900836 48.374632, 11.897008 48.378347, 11.893904 48.381315, 11.889886 48.385176, 11.88606 48.388885, 11.882256 48.392544, 11.878266 48.39638, 11.874352 48.400144, 11.870886 48.403477, 11.867056 48.407158, 11.863176 48.410889, 11.86089 48.413086, 11.858097 48.415798, 11.854659 48.419134, 11.851647 48.422058, 11.848016 48.425581, 11.843994 48.429485, 11.840127 48.433356, 11.836894 48.436525, 11.833795 48.439551, 11.830954 48.442328, 11.828146 48.444522, 11.825086 48.446886, 11.821585 48.449606, 11.816982 48.452032, 11.811561 48.454869, 11.807306 48.457118, 11.807306 48.457118))",0,0,220,0.0002044954036139,7.09513512540825E-05,5.27218593868375,0,0.0002044954036139,7.09513512540825E-05,520.184249825486
Bus_12014,Bus_12012,,AC,0.113194393361491,0.00989736952569151,0,2.06805782442546E-06,1286.4,True,1286.4,10741.4862882191,0.7,0,40,16.6579681526631,0.409316456067526,1,1,-inf,inf,"MULTILINESTRING ((10.832467 49.927571, 10.832467 49.927571, 10.834966 49.927848, 10.836267 49.927829, 10.838148 49.927816, 10.838148 49.927816))",0,0,400,7.14357912614713E-07,7.95855891119752E-08,0.260835767894913,0,7.14357912614713E-07,7.95855891119752E-08,1790.7980378298
Bus_12022,Bus_12014,,AC,4.06068825479967,0.3558037713092,0,7.37488857205995E-05,1261.6,True,1261.6,10741.4862882191,0.7,0,40,572.992887596703,14.0794733159269,1,2,-inf,inf,"MULTILINESTRING ((10.832467 49.927571, 10.832467 49.927571, 10.828148 49.926215, 10.823184 49.92464, 10.818976 49.925635, 10.814018 49.926807, 10.809043 49.927983, 10.804068 49.929159, 10.79929 49.930288, 10.794205 49.93149, 10.789604 49.932577, 10.78427 49.933838, 10.780069 49.934831, 10.775081 49.93601, 10.770269 49.937147, 10.765538 49.938265, 10.7655 49.938274, 10.760586 49.939435, 10.759864 49.939606, 10.759277 49.939745, 10.758871 49.939841, 10.75789 49.940073, 10.755359 49.940671, 10.750586 49.940692, 10.750042 49.940695, 10.748315 49.94069, 10.745467 49.940682, 10.745088 49.940681, 10.742029 49.943623, 10.739467 49.946139, 10.736534 49.949114, 10.736093 49.949544, 10.735693 49.949933, 10.734055 49.951528, 10.731411 49.954039, 10.728728 49.956681, 10.725752 49.959652, 10.722389 49.962907, 10.719256 49.965944, 10.714588 49.967444, 10.710036 49.968883, 10.705636 49.970317, 10.700381 49.971939, 10.69477 49.973725, 10.690061 49.975211, 10.685222 49.975478, 10.68104 49.97568, 10.676411 49.975925, 10.671533 49.976146, 10.665783 49.976462, 10.665783 49.976462))",0,0,400,1.22809051556862E-05,1.36819530687682E-06,17.9277625329945,0,1.22809051556862E-05,1.36819530687682E-06,3580.34467250509
Bus_12022,Bus_12015,,AC,0.0712382831726215,0.00625504628779916,0,1.28615837209343E-06,1261.6,True,1261.6,10741.4862882191,0.7,0,40,9.6148189907998,0.23625352137654,1,1,-inf,inf,"MULTILINESTRING ((10.665783 49.976462, 10.665783 49.976462, 10.662655 49.977145, 10.662655 49.977145))",0,0,400,4.12113741396341E-07,4.59129787804751E-08,0.150552384400705,0,4.12113741396341E-07,4.59129787804751E-08,1791.43182463401
Bus_12028,Bus_12027,,AC,0.0670291838265413,0.0106631342508337,0,1.18259043410618E-06,1001.6,True,1001.6,6218.7552194953,0.7,0,40,9.15263026554591,0.224896707068725,1,1,-inf,inf,"MULTILINESTRING ((11.640705 50.534342, 11.640705 50.534342, 11.637861 50.533435, 11.637861 50.533435))",0,0,400,0.00000146354,0.000000507786,0.037712639184,0,0.00000146354,0.000000507786,520
Bus_12029,Bus_12028,,AC,4.55718880192402,0.724966547810931,0,8.04021110792217E-05,1001.6,True,1001.6,6218.7552194953,0.7,0,40,622.535574162613,15.2968268793014,1,2,-inf,inf,"MULTILINESTRING ((11.474057 50.602669, 11.474057 50.602669, 11.473153 50.600598, 11.472541 50.599183, 11.47203 50.597992, 11.471978 50.597885, 11.472879 50.595977, 11.473953 50.593694, 11.474766 50.591967, 11.47559 50.590221, 11.478904 50.588834, 11.482557 50.587311, 11.486213 50.585771, 11.488933 50.584629, 11.492268 50.583232, 11.495129 50.582033, 11.49841 50.580656, 11.501919 50.57918, 11.504762 50.577987, 11.50843 50.576451, 11.511763 50.57505, 11.515094 50.573654, 11.518159 50.572366, 11.5211 50.571135, 11.523926 50.569954, 11.526494 50.568875, 11.528954 50.566944, 11.531271 50.565128, 11.533737 50.563194, 11.536209 50.561257, 11.538707 50.559302, 11.541188 50.55736, 11.543353 50.555662, 11.545638 50.553875, 11.547707 50.55225, 11.54986 50.550566, 11.553362 50.54941, 11.556878 50.548253, 11.560389 50.547093, 11.563853 50.545949, 11.567257 50.544824, 11.570817 50.543654, 11.573088 50.542234, 11.575529 50.540715, 11.577972 50.539189, 11.580929 50.537339, 11.583457 50.535775, 11.586175 50.534364, 11.589929 50.533972, 11.593832 50.533546, 11.597726 50.533136, 11.601621 50.532717, 11.605552 50.5323, 11.608569 50.531978, 11.611819 50.531633, 11.615711 50.531216, 11.618889 50.530877, 11.622073 50.530537, 11.624993 50.530227, 11.627493 50.530816, 11.630421 50.531512, 11.633057 50.532138, 11.635961 50.532825, 11.637861 50.533435, 11.637861 50.533435))",0,0,400,0.00004975165,0.0000172617,5.1280512448,0,0.00004975165,0.0000172617,1040
Bus_1214,Bus_1213,,AC,0.628972032398629,0.076439235228533,0,1.05364665394118E-05,1008,True,1008,10741.4862882191,0.7,0,40,75.6325731033405,1.85842934157478,1,3,-inf,inf,"MULTILINESTRING ((11.881242 53.083361, 11.881242 53.083361, 11.876966 53.08461, 11.872283 53.086007, 11.865621 53.088005, 11.861462 53.089235, 11.85604 53.090406, 11.85604 53.090406))",0,0,400,1.08106311748597E-06,1.20439513051313E-07,3.55152747183083,0,1.08106311748597E-06,1.20439513051313E-07,5371.24831351728
Bus_12152,Bus_12148,,AC,0.114772113439932,0.0240741506239858,0,1.07620285143312E-06,183.48,True,183.48,6218.7552194953,0.7,0,40,10.905150924811,0.267959314636553,1,1,-inf,inf,"MULTILINESTRING ((10.355215 52.175811, 10.355215 52.175811, 10.357258 52.176155, 10.359056 52.176288, 10.359056 52.176288))",0,0,220,1.74081622003835E-06,6.03990959171494E-07,0.0450575168564883,0,1.74081622003835E-06,6.03990959171494E-07,521.642473251946
Bus_12152,Bus_12151,,AC,3.45393486595393,0.724483898712288,0,3.23870881174398E-05,183.48,True,183.48,6218.7552194953,0.7,0,40,328.724143395433,8.07734773925242,1,2,-inf,inf,"MULTILINESTRING ((10.41943 52.235916, 10.41943 52.235916, 10.415023 52.23337, 10.413477 52.232166, 10.411606 52.22857, 10.409694 52.225057, 10.406601 52.221228, 10.404058 52.218106, 10.400748 52.214077, 10.397988 52.210665, 10.394847 52.206451, 10.392101 52.202749, 10.389193 52.198737, 10.386433 52.19512, 10.383346 52.190924, 10.380398 52.186984, 10.377489 52.183047, 10.37221 52.181321, 10.368358 52.180473, 10.363133 52.179289, 10.359056 52.176288, 10.359056 52.176288))",0,0,220,2.62454097402533E-05,9.10602876751332E-06,2.70656207379816,0,2.62454097402533E-05,9.10602876751332E-06,1040.35683551209
Bus_12179,Bus_12027,,AC,0.0370136407699855,0.00588820269188788,0,6.53028651211102E-07,1001.6,True,1001.6,6218.7552194953,0.7,0,40,5.06030064259627,0.124340754327388,1,1,-inf,inf,"MULTILINESTRING ((11.640705 50.534342, 11.640705 50.534342, 11.639779 50.533391, 11.639779 50.533391))",0,0,400,0.000000808013,0.000000280346,0.0208210246639999,0,0.000000808013,0.000000280346,520
Bus_12179,Bus_12031,,AC,4.4485782300436,0.707688564656343,0,7.84859036003872E-05,1001.6,True,1001.6,6218.7552194953,0.7,0,40,607.65972593947,14.9313003384956,1,2,-inf,inf,"MULTILINESTRING ((11.639779 50.533391, 11.639779 50.533391, 11.638141 50.533009, 11.636134 50.53253, 11.63323 50.531841, 11.630593 50.531214, 11.627675 50.530523, 11.625048 50.529902, 11.621988 50.530227, 11.618811 50.530565, 11.615627 50.530904, 11.611732 50.531321, 11.608488 50.531668, 11.605473 50.531988, 11.601533 50.532406, 11.59764 50.532834, 11.59375 50.533235, 11.589848 50.533651, 11.585956 50.53407, 11.583186 50.535498, 11.580586 50.537115, 11.577617 50.538969, 11.575186 50.540492, 11.572744 50.542012, 11.57052 50.543399, 11.567037 50.544545, 11.563626 50.545672, 11.56016 50.546813, 11.556652 50.547971, 11.553136 50.549129, 11.549498 50.550329, 11.547313 50.552039, 11.545232 50.553659, 11.542938 50.555445, 11.540764 50.557138, 11.53827 50.559078, 11.535774 50.561027, 11.533285 50.562964, 11.530816 50.564891, 11.528499 50.566701, 11.526148 50.568534, 11.523578 50.569612, 11.520756 50.570797, 11.51781 50.57203, 11.51474 50.573323, 11.511414 50.574712, 11.508083 50.576111, 11.50442 50.57765, 11.50157 50.578842, 11.498063 50.580314, 11.494783 50.581696, 11.49192 50.582893, 11.488575 50.584297, 11.485874 50.585442, 11.482204 50.586971, 11.478556 50.588502, 11.47496 50.589995, 11.474092 50.591843, 11.473279 50.593564, 11.472228 50.595812, 11.47134 50.5977, 11.47133 50.597721, 11.47133 50.597721))",0,0,400,0.00004856605,0.0000168504,5.005816464,0,0.00004856605,0.0000168504,1040
Bus_12186,Bus_12151,,AC,2.00891955194145,0.414652434208555,0,2.5739192394501E-05,239.36,True,239.36,6218.7552194953,0.7,0,40,14.4396439258093,0.354808210966856,1,1,-inf,inf,"MULTILINESTRING ((10.41943 52.235916, 10.41943 52.235916, 10.419619 52.237434, 10.418532 52.238964, 10.418532 52.238964))",0,0,220,2.30118738925543E-06,7.98416017724334E-07,0.0594999052473062,0,2.30118738925543E-06,7.98416017724334E-07,521.235696262863
Bus_12275,Bus_12274,,AC,0.994632142303018,0.126916129375784,0,7.81433110742906E-06,197.12,True,197.12,10741.4862882191,0.7,0,40,92.2952056782577,2.26786041094744,1,1,-inf,inf,"MULTILINESTRING ((9.220865 48.533715, 9.218223 48.53246), (9.241031 48.542606, 9.239229 48.541351), (9.239229 48.541351, 9.237418 48.538287, 9.237018 48.53625, 9.234185 48.535003, 9.230734 48.53466, 9.225594 48.534177, 9.220865 48.533715))",0,0,220,3.95422880316077E-06,4.40534907444813E-07,1.4433394296577,0,3.95422880316077E-06,4.40534907444813E-07,1790.38721565271
Bus_12341,Bus_11829,,AC,19.7878434646271,3.87937724588915,0,0.000176371049285805,236.94,True,236.94,6218.7552194953,0.7,0,40,2418.4455110038,59.4255876037459,1,1,-inf,inf,"MULTILINESTRING ((12.222451 48.584259, 12.222451 48.584259, 12.225062 48.582577, 12.22794 48.580749, 12.231338 48.580618, 12.235819 48.580434, 12.239478 48.581104, 12.243332 48.58181, 12.246588 48.582413, 12.250281 48.583081, 12.254641 48.58389, 12.258571 48.584604, 12.260334 48.5836, 12.261924 48.582275, 12.263251 48.581114, 12.265184 48.579449, 12.266687 48.577459, 12.269573 48.573638, 12.272821 48.569337, 12.274673 48.566884, 12.276396 48.564603, 12.277708 48.562865, 12.279542 48.560436, 12.281359 48.558029, 12.282473 48.556389, 12.283885 48.55431, 12.285221 48.552342, 12.286888 48.549887, 12.288397 48.547664, 12.289702 48.545742, 12.291364 48.543294, 12.293041 48.540824, 12.2947 48.538381, 12.296395 48.535884, 12.29778 48.533532, 12.299096 48.531297, 12.300516 48.528887, 12.302006 48.526356, 12.303042 48.524598, 12.30452 48.522087, 12.305553 48.520333, 12.306839 48.51815, 12.308065 48.516066, 12.308977 48.514518, 12.310928 48.51256, 12.313169 48.510312, 12.31526 48.508215, 12.317193 48.506275, 12.319437 48.504023, 12.32169 48.501763, 12.323918 48.499528, 12.326143 48.497295, 12.32857 48.495452, 12.330873 48.493704, 12.332676 48.492335, 12.334826 48.490704, 12.336835 48.489178, 12.339508 48.487148, 12.34213 48.485158, 12.344582 48.483296, 12.347138 48.481356, 12.349924 48.47924, 12.352637 48.47718, 12.355455 48.475224, 12.358247 48.473285, 12.360688 48.47159, 12.3635 48.469637, 12.366317 48.467681, 12.368535 48.466141, 12.371027 48.46441, 12.373543 48.462663, 12.376176 48.460491, 12.378785 48.458338, 12.381263 48.456293, 12.383107 48.454772, 12.385117 48.453114, 12.388279 48.450504, 12.391044 48.448222, 12.392894 48.446782, 12.395362 48.445068, 12.398239 48.443069, 12.400578 48.441444, 12.403239 48.439596, 12.40606 48.437636, 12.408576 48.435888, 12.411013 48.434195, 12.41377 48.432279, 12.416322 48.430506, 12.418619 48.42891, 12.421916 48.428121, 12.42512 48.427354, 12.427868 48.426696, 12.43067 48.426025, 12.434443 48.425121, 12.438242 48.424211, 12.440935 48.423566, 12.444055 48.422819, 12.447912 48.421895, 12.451483 48.421015, 12.455132 48.420388, 12.459026 48.419719, 12.462865 48.419059, 12.466839 48.418376, 12.470934 48.417672, 12.47424 48.417104, 12.478173 48.416428, 12.48115 48.415927, 12.484101 48.41541, 12.487791 48.415038, 12.491003 48.414717, 12.494673 48.414345, 12.497788 48.414027, 12.501366 48.413663, 12.504019 48.413394, 12.507141 48.413058, 12.511386 48.412741, 12.514732 48.412473, 12.518163 48.412198, 12.522265 48.411869, 12.525567 48.411604, 12.528482 48.411366, 12.531045 48.411173, 12.53418 48.4098, 12.537602 48.408318, 12.540599 48.406989, 12.543826 48.405583, 12.546578 48.404369, 12.5498 48.402962, 12.552953 48.40158, 12.556319 48.40015, 12.55939 48.398789, 12.559571 48.398709, 12.562719 48.39733, 12.566086 48.395849, 12.569559 48.394329, 12.572971 48.392841, 12.576489 48.391293, 12.578697 48.390326, 12.582426 48.389601, 12.586074 48.388887, 12.589985 48.388118, 12.593592 48.387394, 12.597037 48.386716, 12.600829 48.385969, 12.60379 48.385386, 12.607219 48.384699, 12.609952 48.384154, 12.613645 48.384224, 12.617648 48.384291, 12.621439 48.384359, 12.625651 48.384428, 12.629081 48.384485, 12.632504 48.384544, 12.636388 48.384612, 12.640049 48.384669, 12.643499 48.384732, 12.647541 48.384813, 12.651692 48.384876, 12.654606 48.384916, 12.658745 48.384984, 12.660961 48.384611, 12.664178 48.38406, 12.66812 48.383378, 12.671305 48.382839, 12.675074 48.382193, 12.678255 48.381654, 12.682216 48.380975, 12.685465 48.38042, 12.689403 48.379741, 12.692862 48.379144, 12.696567 48.378514, 12.699469 48.377441, 12.702727 48.376289, 12.706031 48.375101, 12.708504 48.374167, 12.712205 48.372846, 12.71471 48.371942, 12.718237 48.370663, 12.721755 48.36952, 12.725242 48.368365, 12.728369 48.367355, 12.731808 48.366243, 12.735057 48.365173, 12.738739 48.363988, 12.741902 48.362963, 12.745541 48.361757, 12.749234 48.360526, 12.751661 48.359769, 12.754784 48.35896, 12.758172 48.358085, 12.762114 48.357077, 12.765354 48.356247, 12.768508 48.355436, 12.77241 48.354431, 12.775336 48.353677, 12.778205 48.352926, 12.782079 48.351968, 12.786012 48.350968, 12.787774 48.350518, 12.791445 48.349168, 12.794872 48.34792, 12.798636 48.346478, 12.802281 48.345136, 12.805949 48.343772, 12.808726 48.342771, 12.812189 48.341526, 12.814551 48.340646, 12.818212 48.339292, 12.821368 48.338152, 12.824173 48.337084, 12.827036 48.336022, 12.830567 48.334786, 12.834645 48.333978, 12.837794 48.333402, 12.841872 48.332658, 12.84554 48.331965, 12.849179 48.331278, 12.85312 48.330542, 12.856109 48.329978, 12.86053 48.329173, 12.865139 48.329582, 12.865139 48.329582))",0,0,220,0.0003864461132799,0.0001340807930788,9.96146907285781,0,0.0003864461132799,0.0001340807930788,520.120054819395
