id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt,geometry,length_m
Line_2278,BUS_81,BUS_80,,AC,0.07308751380132,0.0081425480716615,0,5.1175093474077e-06,3580.67511791499,True,3580.67511791499,10741.4862882191,0.7,0,40,23.6369582811201,0.580802887073435,1,2,-inf,inf,"MULTILINESTRING ((8.431108 49.705907, 8.431108 49.705907, 8.428018 49.704846, 8.425966 49.702199, 8.425966 49.702199))",0,0,380,5.06146217460665e-07,5.6388837061368e-08,0.738968349765671,0,5.06146217460665e-07,5.6388837061368e-08,3580.67511791499,"MULTILINESTRING ((458981.1182727762 5506088.257019797, 458981.1182727762 5506088.257019797, 458757.42265376874 5505971.989103741, 458607.21580868756 5505678.829716239, 458607.21580868756 5505678.829716239))",581.5072844221455
Line_11571,BUS_837,BUS_677,,AC,0.0662398204846944,0.0073796627998451,0,1.15926427249784e-06,1790.05260612682,True,1790.05260612682,10741.4862882191,0.7,0,40,10.7097597189263,0.263158198725745,1,1,-inf,inf,"MULTILINESTRING ((13.518615 52.620613, 13.518615 52.620613, 13.516405 52.618663, 13.516405 52.618663))",0,0,380,4.58724518592066e-07,5.11056980598696e-08,0.167397760948688,0,4.58724518592066e-07,5.11056980598696e-08,1790.05260612682,"MULTILINESTRING ((805813.9800507186 5839659.327277493, 805813.9800507186 5839659.327277493, 805678.0955099083 5839433.212033997, 805678.0955099083 5839433.212033997))",263.8043058258282
Line_11671,BUS_837,BUS_678,,AC,0.0654368034324108,0.0072902060357311,0,1.14521141592297e-06,1790.05348837048,True,1790.05348837048,10741.4862882191,0.7,0,40,10.5622960908638,0.259534750230452,1,1,-inf,inf,"MULTILINESTRING ((13.518615 52.620613, 13.518615 52.620613, 13.514781 52.62079, 13.514781 52.62079))",0,0,380,4.53163458673205e-07,5.04861913831796e-08,0.165368528459277,0,4.53163458673205e-07,5.04861913831796e-08,1790.05348837048,"MULTILINESTRING ((805813.9800507186 5839659.327277493, 805813.9800507186 5839659.327277493, 805553.4073999287 5839662.720413249, 805553.4073999287 5839662.720413249))",260.59474229150925
Line_13175,BUS_8578,BUS_3024,,AC,0.095105013629795,0.0105954926263562,0,1.66544485952835e-06,1790.83902233068,True,1790.83902233068,10741.4862882191,0.7,0,40,15.3724534402785,0.377729030670041,1,1,-inf,inf,"MULTILINESTRING ((7.485614 51.95426, 7.485614 51.95426, 7.481402 51.95645, 7.481402 51.95645))",0,0,380,6.58621978045672e-07,7.33759877171482e-08,0.240490237715894,0,6.58621978045672e-07,7.33759877171482e-08,1790.83902233068,"MULTILINESTRING ((395933.5529885126 5757034.07887703, 395933.5529885126 5757034.07887703, 395649.21153722884 5757283.668734715, 395649.21153722884 5757283.668734715))",378.3452893556
Line_13170,BUS_8578,BUS_3026,,AC,0.0986454692968054,0.0109899342069868,0,1.72755649441606e-06,1790.88006058003,True,1790.88006058003,10741.4862882191,0.7,0,40,15.9667762539418,0.392332618911974,1,1,-inf,inf,"MULTILINESTRING ((7.486977 51.957686, 7.486977 51.957686, 7.485614 51.95426, 7.485614 51.95426))",0,0,380,6.8314036909145e-07,7.6107577610712e-08,0.249459157793679,0,6.8314036909145e-07,7.6107577610712e-08,1790.88006058003,"MULTILINESTRING ((396035.13687765755 5757413.144577937, 396035.13687765755 5757413.144577937, 395933.5529885126 5757034.07887703, 395933.5529885126 5757034.07887703))",392.44119577093784
Line_5818,BUS_9629,BUS_9628,,AC,0.059104819426801,0.0065847810102519,0,1.60803187380559e-06,2283.71543870818,True,2283.71543870818,10741.4862882191,0.7,0,40,11.916978670766,0.292821755441431,1,1,-inf,inf,"MULTILINESTRING ((12.046566 50.798052, 12.046566 50.798052, 12.044118 50.795921, 12.044118 50.795921))",0,0,380,4.09313153925215e-07,4.56009765252902e-08,0.232199802577528,0,4.09313153925215e-07,4.56009765252902e-08,2283.71543870818,"MULTILINESTRING ((714682.7008517426 5631792.747210803, 714682.7008517426 5631792.747210803, 714519.9925895209 5631548.73688558, 714519.9925895209 5631548.73688558))",293.2831693274678
Line_16071,BUS_9743,BUS_9738,,AC,0.27288471432039,0.0946795422694851,0,2.7028188711538e-05,1560.4367442351,True,1560.4367442351,6218.7552194953,0.7,0,40,105.965813859543,2.60377202044086,1,3,-inf,inf,"MULTILINESTRING ((9.909995 51.701233, 9.909995 51.701233, 9.911101 51.70335, 9.911567 51.70425, 9.913533 51.705054, 9.914603 51.70712, 9.916124 51.710119, 9.917665 51.713127, 9.919246 51.716213, 9.920878 51.719435, 9.921829 51.721446, 9.919704 51.722366, 9.919704 51.722366))",0,0,220,5.63811393223946e-06,1.9561888898654e-06,1.30816433363844,0,5.63811393223946e-06,1.9561888898654e-06,1560.4367442351,"MULTILINESTRING ((562886.0694641852 5728201.276465619, 562886.0694641852 5728201.276465619, 562959.5606953752 5728437.669679014, 562990.5120432308 5728538.164249616, 563125.243651118 5728629.278535782, 563196.3004838643 5728859.972438789, 563297.2088853966 5729194.821165434, 563399.4723450436 5729530.690482002, 563504.3755092042 5729875.271652367, 563612.5956906129 5730235.024874149, 563675.4628302419 5730459.505935175, 563527.3916893784 5730559.971165782, 563527.3916893784 5730559.971165782))",2605.4876821728944
Line_6061,BUS_9901,BUS_9897,,AC,1.18025502378498,0.409497829153534,0,0.0001168720282994,1560.25286636105,True,1560.25286636105,6218.7552194953,0.7,0,40,458.553535640948,11.2674911133013,1,2,-inf,inf,"MULTILINESTRING ((11.805261 48.087031, 11.805261 48.087031, 11.809125 48.088269, 11.811984 48.091712, 11.814724 48.09501, 11.816589 48.097256, 11.815685 48.100759, 11.812718 48.103774, 11.809886 48.106653, 11.807196 48.109386, 11.806109 48.112661, 11.804829 48.116515, 11.803751 48.119761, 11.803098 48.123142, 11.80239 48.126809, 11.800177 48.12969, 11.798364 48.132085, 11.796636 48.134401, 11.797228 48.139148, 11.797713 48.143129, 11.796183 48.146393, 11.794396 48.150212, 11.79224 48.154821, 11.790716 48.158077, 11.789201 48.161314, 11.78701 48.165995, 11.784811 48.170695, 11.783175 48.174191, 11.781624 48.177503, 11.780148 48.180657, 11.780148 48.180657))",0,0,220,2.43854343757227e-05,8.46069894945319e-06,5.6566061696944,0,2.43854343757227e-05,8.46069894945319e-06,1560.25286636105,"MULTILINESTRING ((708898.7584826588 5329780.477737783, 708898.7584826588 5329780.477737783, 709181.44966663 5329928.559244263, 709380.3402964354 5330318.968326055, 709570.9319009018 5330692.946781427, 709700.6391573515 5330947.63458776, 709619.0893816773 5331334.470885248, 709385.9710409419 5331661.457154667, 709163.4784409078 5331973.7052232055, 708952.1698697992 5332270.121619298, 708857.9859749988 5332631.131759217, 708747.101851899 5333055.965811459, 708653.7261111024 5333413.780489488, 708591.4364176944 5333787.752389515, 708523.9016828502 5334193.360060428, 708347.5867923379 5334507.537862683, 708203.013635075 5334768.792634102, 708065.0953552634 5335021.50120276, 708089.9388247046 5335550.657182576, 708109.9127728539 5335994.395286516, 707982.9163336294 5336352.996542498, 707834.5780334994 5336772.584941723, 707655.6285086423 5337278.97595878, 707529.15978076 5337636.71339099, 707403.4505541804 5337992.366066324, 707221.6746768065 5338506.676505113, 707039.2558313505 5339023.082138368, 706903.5620855845 5339407.202564389, 706774.9425134527 5339771.105820676, 706652.5469486532 5340117.654089613, 706652.5469486532 5340117.654089613))",11273.373779973224
Line_16484,BUS_10679,BUS_10683,,AC,0.529752040451081,0.0590188266970333,0,1.54434672994794e-05,5370.39358542614,True,5370.39358542614,10741.4862882191,0.7,0,40,128.594321632613,6.31959090312629,1,3,-inf,inf,"MULTILINESTRING ((8.935537 48.67514, 8.931106 48.67153, 8.926635 48.667963, 8.922163 48.664372), (8.946178 48.714952, 8.942744 48.711646, 8.939032 48.708062, 8.935015 48.704205, 8.93345 48.700976, 8.931873 48.697529, 8.930195 48.694018, 8.931142 48.690712, 8.93216 48.687094, 8.933188 48.683455, 8.934322 48.679501, 8.935537 48.67514))",0,0,380,3.66864293941192e-06,4.08717636406048e-07,2.23003667804482,0,3.66864293941192e-06,4.08717636406048e-07,5370.39358542614,"MULTILINESTRING ((495254.4258594611 5391345.66399599, 494927.8665030454 5390944.665403125, 494598.32005672663 5390548.468676995, 494268.6508153443 5390149.6237619035), (496040.9074587119 5395770.532306046, 495788.02991071565 5395403.222361968, 495514.6424911111 5395005.037960226, 495218.75029514084 5394576.539637664, 495103.29272811336 5394217.704974864, 494986.9157912794 5393834.64092303, 494863.0839858866 5393444.472105425, 494932.44149246166 5393076.916172539, 495007.00283661025 5392674.675000159, 495082.3089396608 5392270.100093352, 495165.39850219083 5391830.504641587, 495254.4258594611 5391345.66399599))",6321.253298168659
Line_16866,BUS_11885,BUS_36419,,AC,0.098490117905767,0.0109726441411157,0,2.59886018144303e-06,10741.4862886937,True,10741.4862886937,10741.4862886937,0.7,0,40,48.6914738865258,2.39287545146987,1,2,-inf,inf,"MULTILINESTRING ((14.946461 51.061302, 14.947243 51.060194, 14.947166 51.05901, 14.944739 51.056863, 14.944518 51.05513, 14.946438 51.052419, 14.951395 51.05167, 14.956341 51.05109, 14.962403 51.05255), (14.946482 51.062577, 14.946613 51.062169, 14.946461 51.061302))",0,0,380,6.8206452843329e-07,7.59878403124353e-08,0.375275410200373,0,6.8206452843329e-07,7.59878403124353e-08,10741.4862886937,"MULTILINESTRING ((916553.1035240239 5673482.47425539, 916617.8138035003 5673363.83481766, 916623.0801354218 5673231.881664275, 916472.5036160145 5672979.634157473, 916472.6223240604 5672785.882715681, 916631.4294726173 5672495.637090579, 916985.217231406 5672440.56468118, 917336.722194155 5672404.225779895, 917747.964245492 5672600.854357197), (916543.0991533829 5673624.217909208, 916555.9404089504 5673579.640962291, 916553.1035240239 5673482.47425539))",2396.428994890995
Line_16981,BUS_12041,BUS_39181,,AC,0.587882714339897,0.0654951360915795,0,1.15971410937336e-06,3581.12563175565,True,3581.12563175565,10741.4862882191,0.7,0,40,95.7326022844396,4.7046469459031,1,2,-inf,inf,"MULTILINESTRING ((12.825972 50.656844, 12.824164 50.654038, 12.818675 50.65126, 12.813224 50.648497, 12.807716 50.645707, 12.802832 50.643233, 12.79768 50.640623, 12.792234 50.637864, 12.787499 50.635442, 12.786491 50.631075, 12.785756 50.627521), (12.785756 50.627521, 12.787505 50.627406, 12.78777 50.627103))",0,0,380,4.07120993310178e-06,4.53567424456921e-07,0.167462717393513,0,4.07120993310178e-06,4.53567424456921e-07,3581.12563175565,"MULTILINESTRING ((770403.0022610645 5618652.542222673, 770291.3803422162 5618334.054079889, 769919.4693623778 5618005.248598816, 769550.1107887961 5617678.276895597, 769176.831894506 5617348.124615847, 768845.8024760976 5617055.390197977, 768496.5694650009 5616746.589573627, 768127.3626509698 5616420.1874920465, 767806.4517864251 5616133.842544557, 767760.0341173614 5615644.807207437, 767728.2806694597 5615247.124425444), (767728.2806694597 5615247.124425444, 767852.5886964957 5615240.668922029, 767873.0478081095 5615207.949556893))",4709.738346884054
Line_16982,BUS_12041,BUS_38044,,AC,2.1882831927664,0.243792667779477,0,1.84089520932528e-06,3580.0,True,3580.0,10741.4862882191,0.7,0,40,355.269609792068,17.4592358798974,1,2,-inf,inf,"MULTILINESTRING ((12.825972 50.656844, 12.828717 50.655287, 12.831971 50.653407, 12.835519 50.651353, 12.835442 50.649123, 12.835378 50.646395, 12.835361 50.643747, 12.835319 50.641039, 12.83536 50.6383, 12.835308 50.635645, 12.835235 50.632992, 12.835121 50.630273, 12.835034 50.62759, 12.835096 50.62502, 12.835052 50.622325, 12.83501 50.619523, 12.834915 50.61694, 12.834908 50.614238, 12.834856 50.612207, 12.834841 50.610656, 12.838365 50.608275, 12.842022 50.605777, 12.8459 50.603119, 12.849648 50.600519, 12.853374 50.59795, 12.853674 50.594749, 12.854006 50.591157, 12.854345 50.587774, 12.854694 50.584186, 12.854983 50.580997, 12.85526 50.57821, 12.855521 50.575164, 12.85586 50.57169, 12.856211 50.568096, 12.856594 50.564525, 12.856907 50.560935, 12.857258 50.55733, 12.857608 50.553748, 12.857925 50.550186, 12.858176 50.547382, 12.861161 50.54548, 12.863899 50.543681, 12.866964 50.54178, 12.869958 50.539878, 12.873134 50.539512, 12.876242 50.539185, 12.880231 50.538729, 12.882452 50.536472, 12.882206 50.532035, 12.883294 50.530343, 12.884624 50.528218, 12.886204 50.525711, 12.885828 50.52336, 12.882259 50.519823), (12.881245 50.518646, 12.880528 50.518349, 12.881328 50.519422, 12.882259 50.519823))",0,0,380,1.51543157393795e-05,1.6883148738191e-06,0.265825268226571,0,1.51543157393795e-05,1.6883148738191e-06,3580.0,"MULTILINESTRING ((770403.0022610645 5618652.542222673, 770605.9068936589 5618489.518482029, 770846.6493963355 5618292.464112891, 771109.1873920448 5618077.157459302, 771116.5960630912 5617829.014824876, 771127.7918962024 5617525.568065831, 771141.8473717547 5617231.185418822, 771154.4808419878 5616930.042366976, 771173.158619689 5616625.757879123, 771184.7783263407 5616330.46918927, 771194.9010053803 5616035.325928333, 771202.5041973393 5615732.696757519, 771211.8073636051 5615434.167907597, 771230.9931302341 5615148.744739692, 771243.40384074 5614849.039794869, 771256.571227384 5614537.449423995, 771264.7285571799 5614250.006336858, 771279.7931005477 5613949.659136584, 771287.8107298741 5613723.727335203, 771295.680687261 5613551.282091865, 771558.6354858938 5613299.556827586, 771831.6970457621 5613035.327891426, 772121.3417040354 5612754.140773809, 772401.4852083138 5612478.937012661, 772679.9215619115 5612207.111831581, 772719.6628235672 5611852.434300277, 772763.9322382435 5611454.416330873, 772807.490314499 5611079.654186166, 772852.9445853395 5610682.1440234175, 772891.846842815 5610328.760789753, 772927.5757614297 5610020.014655808, 772963.6725407693 5609682.422710325, 773007.768514036 5609297.547530786, 773053.4108681214 5608899.379253899, 773101.1882260174 5608503.885619024, 773144.122669067 5608106.022498998, 773189.8367806906 5607706.632559297, 773235.3496859542 5607309.795624358, 773278.4126377553 5606915.060248655, 773312.4166228657 5606604.33084961, 773534.8285873486 5606403.942704647, 773739.1664535303 5606214.0991955185, 773967.2709191234 5606014.134899624, 774190.3693054772 5605813.806136836, 774417.452429715 5605784.880504627, 774639.4955916094 5605760.047324767, 774924.6951168156 5605724.153042726, 775095.1561920475 5605481.537330915, 775103.5667823707 5604987.470390262, 775190.4973057716 5604803.450174541, 775297.1007104095 5604572.203806243, 775423.6512384885 5604299.430470931, 775410.7115805642 5604036.730257965, 775178.4226076934 5603630.355491899), (775113.4206859514 5603495.773951538, 775064.3408917917 5603460.103382667, 775114.7857073161 5603582.330985042, 775178.4226076934 5603630.355491899))",17483.32900725425
Line_17106,BUS_12345,BUS_11828,,AC,0.603852099166727,0.209511168799591,0,1.2633677716775e-06,1040.40314105522,True,1040.40314105522,6218.7552194953,0.7,0,40,52.1467785297696,3.84402246195874,1,2,-inf,inf,"MULTILINESTRING ((12.996101 48.293807, 12.998367 48.295271, 12.998197 48.295336), (13.000819 48.271667, 12.999385 48.275617, 12.99778 48.279978, 12.996635 48.283096, 12.995451 48.286258, 12.994505 48.288936, 12.993424 48.291889, 12.996101 48.293807), (13.003983 48.263011, 13.003708 48.265129, 13.002506 48.267912, 13.000819 48.271667))",0,0,220,1.24762830406349e-05,4.32874315701634e-06,0.061147000149191,0,1.24762830406349e-05,4.32874315701634e-06,1040.40314105522,"MULTILINESTRING ((796367.231367904 5356678.246195355, 796526.7664574392 5356849.692328539, 796513.7843678348 5356856.25737398), (796845.5123313807 5354236.2978204, 796716.2312224037 5354669.671284269, 796571.8995159128 5355148.055922647, 796468.9053931956 5355490.099903727, 796362.7735386437 5355836.883863689, 796277.1045912819 5356130.807092503, 796179.8390140452 5356454.767755877, 796367.231367904 5356678.246195355), (797130.4689306282 5353286.69813296, 797097.7729240677 5353520.984881477, 796992.4466088281 5353825.575181982, 796845.5123313807 5354236.2978204))",3851.649405995936
Line_3138,BUS_34830,BUS_35120,,AC,0.900144110369731,0.312311398649374,0,5.73844119550118e-07,1040.29000213048,True,1040.29000213048,6218.7552194953,0.7,0,40,79.5655884400607,5.86521196104095,1,2,-inf,inf,"MULTILINESTRING ((8.087343 53.604992, 8.089532 53.603037, 8.09245 53.600289, 8.095224 53.597753, 8.099461 53.595474, 8.103608 53.593187, 8.108071 53.590831, 8.111075 53.587259, 8.114026 53.583705, 8.117 53.580395, 8.11782 53.577514, 8.118746 53.574405, 8.11968 53.571302, 8.120087 53.568512, 8.120334 53.565574, 8.120559 53.562812), (8.120559 53.562812, 8.121285 53.561056, 8.12264 53.560517), (8.087343 53.604992, 8.086183 53.606097, 8.085651 53.605834))",0,0,220,1.8598018809292e-05,6.45271484812757e-06,0.0277740553862257,0,1.8598018809292e-05,6.45271484812757e-06,1040.29000213048,"MULTILINESTRING ((439611.58957583574 5939961.497395078, 439753.64489713457 5939742.150691074, 439942.82836193725 5939433.97272047, 440122.8072729311 5939149.508542401, 440399.99340860563 5938892.416555221, 440671.24210230424 5938634.526195136, 440963.33991733147 5938368.713474794, 441157.2075054943 5937968.845509211, 441347.6252590616 5937571.032117338, 441539.93543778965 5937200.352680407, 441590.2519898377 5936879.172079516, 441647.28079150856 5936532.540643996, 441704.856771704 5936186.571074244, 441727.9723658911 5935875.854370236, 441740.29184334225 5935548.804048548, 441751.39842974674 5935241.351653306), (441751.39842974674 5935241.351653306, 441797.07248230197 5935045.405783883, 441886.0820177406 5934984.336318054), (439611.58957583574 5939961.497395078, 439536.41531107755 5940085.4122969555, 439500.84001823154 5940056.6058969125))",5883.338472035026
Line_2571,BUS_35394,BUS_126,,AC,0.363072781019923,0.125971341731954,0,6.27016063651689e-07,1040.0,True,1040.0,6218.7552194953,0.7,0,40,32.0325163406479,2.36129087545104,1,2,-inf,inf,"MULTILINESTRING ((8.081571 53.605233, 8.077499 53.607082, 8.072784 53.609186, 8.068449 53.611153, 8.063858 53.613922, 8.059803 53.616355), (8.059803 53.616355, 8.058666 53.618546), (8.058666 53.618546, 8.059741 53.619732, 8.060057 53.620203))",0,0,220,7.50150374008106e-06,2.60271367214781e-06,0.0303475774807418,0,7.50150374008106e-06,2.60271367214781e-06,1040.0,"MULTILINESTRING ((439230.02523252484 5939993.221086942, 438963.2649763374 5940202.40467054, 438654.35724955954 5940440.526095954, 438370.42056308757 5940663.097860391, 438070.74915300566 5940975.131350626, 437806.07901323 5941249.336142175), (437806.07901323 5941249.336142175, 437734.09288828756 5941494.076762607), (437734.09288828756 5941494.076762607, 437806.9418115045 5941625.077945313, 437828.5350772778 5941677.200078941))",2364.9550256561124
Line_8131,BUS_14204,BUS_36775,,AC,1.13646988294848,0.394307266688024,0,3.69069461716292e-06,1040.45613485804,True,1040.45613485804,6218.7552194953,0.7,0,40,150.967471975292,7.41908857600033,1,2,-inf,inf,"MULTILINESTRING ((7.966663 47.595018, 7.970035 47.594078, 7.974521 47.592872, 7.977764 47.590735, 7.98033 47.589018, 7.982931 47.587259, 7.985703 47.585396, 7.9888 47.58334, 7.992143 47.581118, 7.995691 47.578725, 7.999342 47.577724, 8.003244 47.576673, 8.006665 47.575723, 8.013517 47.575603, 8.016346 47.573263, 8.018932 47.571086, 8.02146 47.569, 8.023753 47.567112, 8.026114 47.565066, 8.029717 47.562142, 8.035415 47.561071), (7.958076 47.595478, 7.95917 47.593886, 7.962123 47.59445, 7.964889 47.594974, 7.966663 47.595018))",0,0,220,2.34807827055471e-05,8.14684435305834e-06,0.178629619470685,0,2.34807827055471e-05,8.14684435305834e-06,1040.45613485804,"MULTILINESTRING ((422316.74368493765 5271807.036589206, 422568.85154224123 5271699.197746376, 422904.3272807775 5271560.70014857, 423145.0052423978 5271319.984567099, 423335.4159413981 5271126.625122281, 423528.40972617606 5270928.569871181, 423734.1231221123 5270718.794962811, 423964.00958623627 5270487.259754805, 424212.17304986325 5270237.045008713, 424475.5278955247 5269967.637344585, 424748.64780053654 5269852.843534409, 425040.5827185235 5269732.263376762, 425296.49987544515 5269623.38558379, 425811.6287179402 5269603.476742843, 426021.08562168555 5269340.7178936, 426212.5143342437 5269096.313023795, 426399.72438626544 5268862.083064995, 426569.55047767475 5268650.086561221, 426744.2836567813 5268420.471537373, 427011.2372434451 5268092.1161100445, 427438.3821856376 5267967.747839364), (421671.8909761216 5271866.792668861, 421751.7596514759 5271688.759760918, 421974.5986429827 5271748.4667617725, 422183.3156016986 5271803.924312242, 422316.74368493765 5271807.036589206))",7430.250634925767
Line_8516,BUS_15128,BUS_15127,,AC,0.698596010509508,0.0778295545035071,0,1.09372662372723e-05,3581.2538585158,True,3581.2538585158,10741.4862882191,0.7,0,40,112.868115293044,5.54674814255592,1,2,-inf,inf,"MULTILINESTRING ((7.874974 47.599839, 7.878505 47.600732, 7.882383 47.601706, 7.886284 47.602668, 7.890028 47.603605, 7.895027 47.603959, 7.898874 47.604232), (7.943346 47.595283, 7.939739 47.597254, 7.93667 47.59892, 7.931608 47.60077, 7.927757 47.601378, 7.924067 47.601975, 7.920374 47.603827, 7.917262 47.605373, 7.913194 47.605245, 7.912876 47.605222, 7.906998 47.604805, 7.90298 47.604521, 7.898874 47.604232))",0,0,380,4.83792251045366e-06,5.38985834511822e-07,1.57934124466212,0,4.83792251045366e-06,5.38985834511822e-07,3581.2538585158,"MULTILINESTRING ((415431.677883442 5272438.700014389, 415698.53519702854 5272534.10157275, 415991.5960567057 5272638.141460324, 416286.3558037109 5272740.837511451, 416569.2643760895 5272840.9387851395, 416945.56903107266 5272874.916816135, 417235.15324918815 5272901.145469913), (420564.2583803927 5271860.097035322, 420296.0923556867 5272082.845947358, 420067.92383629794 5272271.156475522, 419690.2412531648 5272481.9864554275, 419401.7030950444 5272553.551067598, 419125.25650375 5272623.739689322, 418850.5318712211 5272833.420770585, 418619.0208064989 5273008.497672789, 418313.0649193822 5272998.547896451, 418289.12771424645 5272996.326670371, 417846.674802687 5272956.191039167, 417544.22675748396 5272928.891325877, 417235.15324918815 5272901.145469913))",5558.989703684592
Line_18524,BUS_16257,BUS_36773,,AC,0.356524928515826,0.0397198711177956,0,9.82117453300771e-07,3580.7659249849,True,3580.7659249849,10741.4862882191,0.7,0,40,59.6716161774279,2.93247942819025,1,2,-inf,inf,"MULTILINESTRING ((7.844186 47.587067, 7.845608 47.589932, 7.849477 47.59259, 7.851972 47.594277, 7.855663 47.596791, 7.860974 47.598143, 7.864574 47.599048, 7.872059 47.600885), (7.844186 47.587067, 7.844451 47.586212, 7.843441 47.585814))",0,0,380,2.4690092002481e-06,2.75068359541521e-07,0.141817760256631,0,2.4690092002481e-06,2.75068359541521e-07,3580.7659249849,"MULTILINESTRING ((413096.2229401615 5271053.292818954, 413207.87662838306 5271370.105370601, 413503.14140000136 5271661.184067119, 413693.48862337694 5271845.891956014, 413975.0885271977 5272121.188614046, 414376.54136453616 5272265.569347164, 414648.63129277295 5272362.180623938, 415214.2497380972 5272558.130130892), (413096.2229401615 5271053.292818954, 413114.7325534716 5270957.974957728, 413038.1326953058 5270914.87432063))",2908.5239998402703
Line_18163,BUS_36776,BUS_15132,,AC,0.0295151940958742,0.003288239444099,0,4.3904909940069e-07,3581.14973089773,True,3581.14973089773,10741.4862882191,0.7,0,40,8.73703998455377,0.429369801913818,1,2,-inf,inf,"MULTILINESTRING ((7.952414 47.595739, 7.954573 47.595594), (7.954573 47.595594, 7.955478 47.595477, 7.958076 47.595478))",0,0,380,2.04398851079461e-07,2.27717413026253e-08,0.0633986899534597,0,2.04398851079461e-07,2.27717413026253e-08,3581.14973089773,"MULTILINESTRING ((421246.6380011987 5271901.530906701, 421408.72431396216 5271883.226914432), (421408.72431396216 5271883.226914432, 421476.58308603225 5271869.307637701, 421671.8909761216 5271866.792668861))",427.71226560796333
Line_33034,BUS_37641,BUS_1744,,AC,0.964934894159737,0.107480850971156,0,1.46770242031544e-07,1790.0,True,1790.0,10741.4862882191,0.7,0,40,78.7123656952043,3.8682108501812,1,1,-inf,inf,"MULTILINESTRING ((11.42953 50.911518, 11.429843 50.911747), (11.429843 50.911747, 11.430615 50.912302, 11.43393 50.913495, 11.437685 50.914831, 11.442329 50.916489, 11.446623 50.918038, 11.451336 50.919724, 11.45602 50.921419, 11.460723 50.923108, 11.465382 50.924784, 11.470055 50.926482, 11.471899 50.929113, 11.470909 50.929868, 11.470776 50.929982, 11.470317 50.930374, 11.470686 50.930129))",0,0,380,6.68237461329458e-06,7.44327222791942e-07,0.021193622949355,0,6.68237461329458e-06,7.44327222791942e-07,1790.0,"MULTILINESTRING ((670792.7396275394 5642796.780986701, 670813.9018359061 5642822.966164793), (670813.9018359061 5642822.966164793, 670866.1324660752 5642886.459516673, 671094.763896759 5643026.781359533, 671353.7833209886 5643184.034352495, 671674.0835967183 5643379.169357923, 671970.164255319 5643561.39002603, 672295.1646784128 5643759.838414188, 672618.0694499915 5643959.2405315675, 672942.3073055411 5644158.040797758, 673263.4772501125 5644355.313224285, 673585.5250745212 5644555.085055259, 673705.2938129045 5644851.943671131, 673632.9211367758 5644933.55462012, 673623.1516902405 5644945.916216001, 673589.4417460948 5644988.418968177, 673616.2806281191 5644962.048020078))",3843.2321345447426
Line_3248,BUS_34846,BUS_1774,,AC,0.0795547225785068,0.0088630967109959,0,8.2900483132173e-07,3580.69367110611,True,3580.69367110611,10741.4862882191,0.7,0,40,15.0048876307289,0.737394545651059,1,2,-inf,inf,"MULTILINESTRING ((11.438971 48.173122, 11.43749 48.174073, 11.434143 48.176199, 11.434429 48.17625), (11.440779 48.171805, 11.439462 48.172107, 11.438971 48.173122))",0,0,380,5.50932981845615e-07,6.13787860872298e-08,0.119708297642858,0,5.50932981845615e-07,6.13787860872298e-08,3580.69367110611,"MULTILINESTRING ((681320.7377389076 5338418.893583107, 681207.2902571193 5338521.092714277, 680951.0000875096 5338749.485787866, 680972.0799728966 5338755.827336405), (681459.7902589598 5338276.792123826, 681360.818859482 5338307.246964358, 681320.7377389076 5338418.893583107))",740.1699433738088
