id_net,id_dlr,id_dlr,length_network,length_dlr
Line_14223,315,315,465.15624983145767,8839.1623545605
Line_20455,315,315,210.82187484441312,8839.1623545605
Line_14120,315,315,336.0911763426488,8839.1623545605
Line_22130,315,315,602.3868118549204,8839.1623545605
Line_4005,315,315,176.23081105648555,8839.1623545605
Line_32102,315,315,588.2324587014693,8839.1623545605
Line_14097,315,315,529.1374149585236,8839.1623545605
Line_4007,315,315,604.5453951022498,8839.1623545605
Line_30022,315,315,98.9652270299573,8839.1623545605
Line_4001,315,315,1157.7724444524947,8839.1623545605
Line_14130,315,315,1351.835288961643,8839.1623545605
Line_30023,315,315,1252.8700623982422,8839.1623545605
Line_14129,315,315,1507.6767147067185,8839.1623545605
Line_3990,315,315,5156.926457748625,8839.1623545605
Line_4004,315,315,356.793694009868,8839.1623545605
Line_31573,315,315,23501.931442469406,8839.1623545605
Line_14123,315,315,8407.761889778445,8839.1623545605
Line_32221,316,316,28157.898342053257,3552.13296265789
Line_5353,316,316,37008.34404028241,3552.13296265789
Line_31501,316,316,3687.929463087344,3552.13296265789
Line_31875,316,316,42183.80898732246,3552.13296265789
Line_13795,317,317,60694.90356370615,50138.335964337995
Line_31845,317,317,59718.74735105909,50138.335964337995
Line_13799,317,317,3459.1481457419686,50138.335964337995
Line_15212,317,317,1674.297398192149,50138.335964337995
Line_13797,317,317,535.2162858531561,50138.335964337995
Line_31878,317,317,498.7191659849401,50138.335964337995
Line_3389,317,317,149.77365623961606,50138.335964337995
Line_32213,317,317,48969.42339033314,50138.335964337995
Line_31876,317,317,34042.22500517397,50138.335964337995
Line_13156,317,317,44784.02117624225,50138.335964337995
Line_13157,317,317,18137.762093356745,50138.335964337995
Line_1568,317,317,802.3999851719961,50138.335964337995
Line_13622,317,317,7930.935104045587,50138.335964337995
Line_13718,317,317,1188.0125880651722,50138.335964337995
Line_5378,317,317,1083.863378738904,50138.335964337995
Line_13160,317,317,579.0316731220706,50138.335964337995
Line_1573,317,317,590.9708424008156,50138.335964337995
Line_23725,317,317,465.22271277536964,50138.335964337995
Line_1025,317,317,1004.5516486407082,50138.335964337995
Line_32412,317,317,159.56452165626112,50138.335964337995
Line_1024,317,317,81.8523226341672,50138.335964337995
Line_12756,317,317,95.67416771970666,50138.335964337995
Line_12760,317,317,83.606086323266,50138.335964337995
Line_1149,317,317,36572.42255435082,50138.335964337995
Line_415,319,319,17127.519651891118,60518.526790491895
Line_12330,319,319,7952.8452052083485,60518.526790491895
Line_3586,319,319,8191.496041517587,60518.526790491895
Line_13004,319,319,6910.1840187346625,60518.526790491895
Line_13863,319,319,274.91881495759407,60518.526790491895
Line_556,319,319,280.33539851706826,60518.526790491895
Line_13865,319,319,431.4965082868601,60518.526790491895
Line_560,319,319,416.4751114872082,60518.526790491895
Line_416,319,319,368.7432873113419,60518.526790491895
Line_2472,319,319,355.1620276821214,60518.526790491895
Line_21845,319,319,980.7155173884826,60518.526790491895
Line_13795,319,319,60694.90356370615,60518.526790491895
Line_31845,319,319,59718.74735105909,60518.526790491895
Line_13799,319,319,3459.1481457419686,60518.526790491895
Line_32213,319,319,48969.42339033314,60518.526790491895
Line_23900,320,320,3642.5765284856934,1056.78402829573
Line_8042,320,320,90.23946277509597,1056.78402829573
Line_8232,320,320,1085.083043244268,1056.78402829573
Line_17753,320,320,1038.5544916557697,1056.78402829573
Line_32256,320,320,923.0832251767881,1056.78402829573
Line_18118,320,320,829.3737740924421,1056.78402829573
Line_8230,320,320,182.31517805643932,1056.78402829573
Line_8063,320,320,3551.7585477891125,1056.78402829573
Line_25014,320,320,170.17778144666158,1056.78402829573
Line_7692,320,320,526.7996649820334,1056.78402829573
Line_16735,320,320,392.51235210524294,1056.78402829573
Line_6523,320,320,27.962519228365576,1056.78402829573
Line_31315,320,320,20103.618373161178,1056.78402829573
Line_23900,321,321,3642.5765284856934,1268.6196487100701
Line_8042,321,321,90.23946277509597,1268.6196487100701
Line_8232,321,321,1085.083043244268,1268.6196487100701
Line_17753,321,321,1038.5544916557697,1268.6196487100701
Line_32256,321,321,923.0832251767881,1268.6196487100701
Line_18118,321,321,829.3737740924421,1268.6196487100701
Line_8230,321,321,182.31517805643932,1268.6196487100701
Line_8063,321,321,3551.7585477891125,1268.6196487100701
Line_25014,321,321,170.17778144666158,1268.6196487100701
Line_7692,321,321,526.7996649820334,1268.6196487100701
Line_16735,321,321,392.51235210524294,1268.6196487100701
Line_6523,321,321,27.962519228365576,1268.6196487100701
Line_31315,321,321,20103.618373161178,1268.6196487100701
Line_6549,322,322,39817.84375580561,52570.7641108302
Line_32223,322,322,77179.14499958776,52570.7641108302
Line_5569,322,322,12589.770702908882,52570.7641108302
Line_16422,322,322,27579.3475202693,52570.7641108302
Line_15085,322,322,8648.646740769595,52570.7641108302
Line_21756,322,322,9889.120969986387,52570.7641108302
Line_31988,322,322,10679.000440674474,52570.7641108302
Line_2017,323,323,8324.384804595258,63199.478415787096
Line_13473,323,323,343.93948218843116,63199.478415787096
Line_23361,323,323,472.72872474749647,63199.478415787096
Line_12547,323,323,17145.116684636276,63199.478415787096
Line_13436,323,323,16387.093150362354,63199.478415787096
Line_23772,323,323,5464.626441044117,63199.478415787096
Line_31849,323,323,8771.096948866174,63199.478415787096
Line_6724,323,323,24435.695554966056,63199.478415787096
Line_6381,323,323,27407.46763133339,63199.478415787096
Line_6384,323,323,588.3436011133906,63199.478415787096
Line_5463,323,323,359.11342977423845,63199.478415787096
Line_3382,323,323,328.084032431006,63199.478415787096
Line_10809,323,323,617.8141007574221,63199.478415787096
Line_23641,323,323,364.12683949217416,63199.478415787096
Line_21770,323,323,1731.0742997480256,63199.478415787096
Line_16311,323,323,1613.652768151469,63199.478415787096
Line_15081,323,323,8008.394085977913,63199.478415787096
Line_21756,323,323,9889.120969986387,63199.478415787096
Line_31988,323,323,10679.000440674474,63199.478415787096
Line_21846,323,323,3576.372385179514,63199.478415787096
Line_30147,323,323,15561.619930848185,63199.478415787096
Line_21768,323,323,20069.209546173814,63199.478415787096
Line_13759,323,323,34955.58224149634,63199.478415787096
Line_31621,323,323,38287.662201798215,63199.478415787096
Line_13758,323,323,27192.35145988409,63199.478415787096
Line_31624,323,323,22398.878048962964,63199.478415787096
Line_10827,323,323,21879.987609270902,63199.478415787096
Line_6381,324,324,27407.46763133339,41204.5231835888
Line_6384,324,324,588.3436011133906,41204.5231835888
Line_5463,324,324,359.11342977423845,41204.5231835888
Line_3382,324,324,328.084032431006,41204.5231835888
Line_10809,324,324,617.8141007574221,41204.5231835888
Line_23641,324,324,364.12683949217416,41204.5231835888
Line_21770,324,324,1731.0742997480256,41204.5231835888
Line_16311,324,324,1613.652768151469,41204.5231835888
Line_15081,324,324,8008.394085977913,41204.5231835888
Line_21756,324,324,9889.120969986387,41204.5231835888
Line_31988,324,324,10679.000440674474,41204.5231835888
Line_21846,324,324,3576.372385179514,41204.5231835888
Line_30147,324,324,15561.619930848185,41204.5231835888
Line_21768,324,324,20069.209546173814,41204.5231835888
Line_13759,324,324,34955.58224149634,41204.5231835888
Line_30146,324,324,4507.589622464346,41204.5231835888
Line_31621,324,324,38287.662201798215,41204.5231835888
Line_23748,324,324,11470.681043234737,41204.5231835888
Line_24134,324,324,329.0011660344045,41204.5231835888
Line_10974,324,324,6648.539257206992,41204.5231835888
Line_3359,324,324,7606.04533974593,41204.5231835888
Line_10634,324,324,610.1878396979936,41204.5231835888
Line_10828,324,324,458.5669603429743,41204.5231835888
Line_19865,324,324,328.8854945689127,41204.5231835888
Line_13758,324,324,27192.35145988409,41204.5231835888
Line_31624,324,324,22398.878048962964,41204.5231835888
Line_10827,324,324,21879.987609270902,41204.5231835888
Line_14351,325,325,9504.653771221683,19077.8121451202
Line_31910,325,325,1045.4245511853844,19077.8121451202
Line_14689,325,325,1330.8616708080262,19077.8121451202
Line_20459,325,325,147.50961319886576,19077.8121451202
Line_14937,325,325,101.90754374054697,19077.8121451202
Line_14674,325,325,96.3869859066741,19077.8121451202
Line_4621,325,325,189.71474995949404,19077.8121451202
Line_20492,325,325,128.9480727138307,19077.8121451202
Line_14355,325,325,113.5152847577356,19077.8121451202
Line_4167,325,325,440.08083746493134,19077.8121451202
Line_14357,325,325,3775.2914363675395,19077.8121451202
Line_4370,325,325,6342.185209343865,19077.8121451202
Line_14350,325,325,2194.5614094189727,19077.8121451202
Line_14797,325,325,568.4482681809684,19077.8121451202
Line_4473,325,325,15581.201926383936,19077.8121451202
Line_23610,325,325,297.79781942495566,19077.8121451202
Line_31703,325,325,29138.993485655425,19077.8121451202
Line_549,325,325,28256.056416560124,19077.8121451202
Line_31809,325,325,896.803509739163,19077.8121451202
Line_31960,325,325,11078.703554068525,19077.8121451202
Line_14796,325,325,12194.731196617859,19077.8121451202
Line_31929,325,325,6407.891244793258,19077.8121451202
Line_3627,325,325,41206.17950169196,19077.8121451202
Line_19362,325,325,34787.342682177965,19077.8121451202
Line_31348,326,326,18694.68784370514,62177.4712670973
Line_10454,326,326,10321.078005712225,62177.4712670973
Line_5475,326,326,4637.220229497069,62177.4712670973
Line_32145,326,326,7179.122994897185,62177.4712670973
Line_13903,326,326,1185.5639066627489,62177.4712670973
Line_3477,326,326,273.3708626098254,62177.4712670973
Line_7077,326,326,288.5143682093989,62177.4712670973
Line_24711,326,326,236.75176754717182,62177.4712670973
Line_16764,326,326,20613.06400683237,62177.4712670973
Line_26,326,326,23915.52296836562,62177.4712670973
Line_32235,326,326,61810.14241705749,62177.4712670973
Line_13151,326,326,38115.93576649005,62177.4712670973
Line_32213,327,327,48969.42339033314,74806.39433397021
Line_31876,327,327,34042.22500517397,74806.39433397021
Line_1568,327,327,802.3999851719961,74806.39433397021
Line_13622,327,327,7930.935104045587,74806.39433397021
Line_13718,327,327,1188.0125880651722,74806.39433397021
Line_5378,327,327,1083.863378738904,74806.39433397021
Line_13160,327,327,579.0316731220706,74806.39433397021
Line_1573,327,327,590.9708424008156,74806.39433397021
Line_23725,327,327,465.22271277536964,74806.39433397021
Line_1025,327,327,1004.5516486407082,74806.39433397021
Line_32412,327,327,159.56452165626112,74806.39433397021
Line_1024,327,327,81.8523226341672,74806.39433397021
Line_12756,327,327,95.67416771970666,74806.39433397021
Line_12760,327,327,83.606086323266,74806.39433397021
Line_31829,327,327,26565.632936130045,74806.39433397021
Line_31835,327,327,39346.91844485262,74806.39433397021
Line_1149,327,327,36572.42255435082,74806.39433397021
Line_5475,327,327,4637.220229497069,74806.39433397021
Line_32145,327,327,7179.122994897185,74806.39433397021
Line_16764,327,327,20613.06400683237,74806.39433397021
Line_26,327,327,23915.52296836562,74806.39433397021
Line_32235,327,327,61810.14241705749,74806.39433397021
Line_13151,327,327,38115.93576649005,74806.39433397021
Line_4997,328,328,10574.933704605784,26562.2486109203
Line_13727,328,328,46072.35008757543,26562.2486109203
Line_6380,328,328,123.10552560287869,26562.2486109203
Line_4998,328,328,121.07387079414457,26562.2486109203
Line_16594,328,328,24.738931007691583,26562.2486109203
Line_15124,328,328,23.81946234346281,26562.2486109203
Line_15119,328,328,15167.724379520725,26562.2486109203
Line_23305,328,328,302.1316275364064,26562.2486109203
Line_32127,328,328,39132.18694212062,26562.2486109203
Line_8541,328,328,334.3448351306819,26562.2486109203
Line_7159,328,328,314.53485198100225,26562.2486109203
Line_8540,328,328,20272.792571615955,26562.2486109203
Line_13828,328,328,58025.444627759156,26562.2486109203
Line_31435,328,328,17294.913079414026,26562.2486109203
Line_31319,329,329,38135.63012336046,23577.451130620702
Line_4966,329,329,102.8886999523318,23577.451130620702
Line_15094,329,329,3710.5302591010877,23577.451130620702
Line_5134,329,329,3240.0222328946784,23577.451130620702
Line_15129,329,329,67.55845255757994,23577.451130620702
Line_15120,329,329,308.29439381423543,23577.451130620702
Line_4830,329,329,294.0836059237211,23577.451130620702
Line_4997,329,329,10574.933704605784,23577.451130620702
Line_13727,329,329,46072.35008757543,23577.451130620702
Line_15119,329,329,15167.724379520725,23577.451130620702
Line_23305,329,329,302.1316275364064,23577.451130620702
Line_32127,329,329,39132.18694212062,23577.451130620702
Line_8541,329,329,334.3448351306819,23577.451130620702
Line_7159,329,329,314.53485198100225,23577.451130620702
Line_8540,329,329,20272.792571615955,23577.451130620702
Line_13828,329,329,58025.444627759156,23577.451130620702
Line_31348,330,330,18694.68784370514,13362.902272339801
Line_31870,330,330,28112.172868969632,13362.902272339801
Line_13901,330,330,11946.046515235912,13362.902272339801
Line_31668,330,330,2445.3731236296094,13362.902272339801
Line_10454,330,330,10321.078005712225,13362.902272339801
Line_13903,330,330,1185.5639066627489,13362.902272339801
Line_3477,330,330,273.3708626098254,13362.902272339801
Line_7077,330,330,288.5143682093989,13362.902272339801
Line_24711,330,330,236.75176754717182,13362.902272339801
Line_26,330,330,23915.52296836562,13362.902272339801
Line_32235,330,330,61810.14241705749,13362.902272339801
Line_13727,331,331,46072.35008757543,34542.592278966804
Line_15119,331,331,15167.724379520725,34542.592278966804
Line_23305,331,331,302.1316275364064,34542.592278966804
Line_32127,331,331,39132.18694212062,34542.592278966804
Line_8541,331,331,334.3448351306819,34542.592278966804
Line_7159,331,331,314.53485198100225,34542.592278966804
Line_8540,331,331,20272.792571615955,34542.592278966804
Line_13828,331,331,58025.444627759156,34542.592278966804
Line_53,332,332,8062.255359193976,3260.07447126028
Line_31689,332,332,7624.275656939046,3260.07447126028
Line_16272,332,332,7881.007550551477,3260.07447126028
Line_13694,332,332,9880.303937773702,3260.07447126028
Line_23346,332,332,303.8590500355573,3260.07447126028
Line_25316,332,332,338.81060980083714,3260.07447126028
Line_16277,332,332,392.6832869565096,3260.07447126028
Line_16280,332,332,2877.3286876546713,3260.07447126028
Line_32132,332,332,3365.4373580012084,3260.07447126028
Line_4463,332,332,5684.2124347754125,3260.07447126028
Line_16278,332,332,386.8211308002059,3260.07447126028
Line_16281,332,332,381.77241841321086,3260.07447126028
Line_2094,335,335,10402.749809449528,9367.17366081665
Line_13506,335,335,449.7410483627435,9367.17366081665
Line_2115,335,335,9351.625179054841,9367.17366081665
Line_1296,335,335,41637.140617420184,9367.17366081665
Line_20165,335,335,29985.961477946166,9367.17366081665
Line_2094,336,336,10402.749809449528,39188.0607540194
Line_13506,336,336,449.7410483627435,39188.0607540194
Line_2115,336,336,9351.625179054841,39188.0607540194
Line_1296,336,336,41637.140617420184,39188.0607540194
Line_20165,336,336,29985.961477946166,39188.0607540194
Line_718,336,336,491.09708234023145,39188.0607540194
Line_1344,336,336,322.3019443750012,39188.0607540194
Line_23627,336,336,4126.923116483937,39188.0607540194
Line_13948,336,336,8532.749231069833,39188.0607540194
Line_643,336,336,8335.219344081774,39188.0607540194
Line_25197,336,336,8703.757121717084,39188.0607540194
Line_12703,336,336,9906.84770964275,39188.0607540194
Line_1297,336,336,4339.370870345078,39188.0607540194
Line_2094,337,337,10402.749809449528,330.797337253075
Line_13506,337,337,449.7410483627435,330.797337253075
Line_2115,337,337,9351.625179054841,330.797337253075
Line_1296,337,337,41637.140617420184,330.797337253075
Line_13393,338,338,9509.253363564358,17872.752884466303
Line_32856,338,338,5195.988721545969,17872.752884466303
Line_13255,338,338,1434.9204974291795,17872.752884466303
Line_31825,338,338,2582.5865060703763,17872.752884466303
Line_13246,338,338,162.9140650674028,17872.752884466303
Line_32099,338,338,654.4122791867296,17872.752884466303
Line_13401,338,338,474.6192508295301,17872.752884466303
Line_13249,338,338,477.52022608085804,17872.752884466303
Line_2452,338,338,22242.007868737488,17872.752884466303
Line_13708,338,338,233.1999017087649,17872.752884466303
Line_23360,338,338,311.0977574383197,17872.752884466303
Line_659,338,338,260.88978944474195,17872.752884466303
Line_2104,338,338,7268.037552634559,17872.752884466303
Line_540,338,338,11047.923391875667,17872.752884466303
Line_657,338,338,16503.86424081627,17872.752884466303
Line_1112,338,338,26383.483725724243,17872.752884466303
Line_2094,338,338,10402.749809449528,17872.752884466303
Line_13506,338,338,449.7410483627435,17872.752884466303
Line_2115,338,338,9351.625179054841,17872.752884466303
Line_1296,338,338,41637.140617420184,17872.752884466303
Line_2094,339,339,10402.749809449528,330.797337253075
Line_13506,339,339,449.7410483627435,330.797337253075
Line_2115,339,339,9351.625179054841,330.797337253075
Line_1296,339,339,41637.140617420184,330.797337253075
Line_53,340,340,8062.255359193976,20378.1183663081
Line_31689,340,340,7624.275656939046,20378.1183663081
Line_16272,340,340,7881.007550551477,20378.1183663081
Line_13694,340,340,9880.303937773702,20378.1183663081
Line_23346,340,340,303.8590500355573,20378.1183663081
Line_25316,340,340,338.81060980083714,20378.1183663081
Line_16277,340,340,392.6832869565096,20378.1183663081
Line_16280,340,340,2877.3286876546713,20378.1183663081
Line_32132,340,340,3365.4373580012084,20378.1183663081
Line_4463,340,340,5684.2124347754125,20378.1183663081
Line_2094,340,340,10402.749809449528,20378.1183663081
Line_538,340,340,7586.050207036662,20378.1183663081
Line_13506,340,340,449.7410483627435,20378.1183663081
Line_2115,340,340,9351.625179054841,20378.1183663081
Line_1296,340,340,41637.140617420184,20378.1183663081
Line_2017,341,341,8324.384804595258,11230.1554864565
Line_13473,341,341,343.93948218843116,11230.1554864565
Line_23361,341,341,472.72872474749647,11230.1554864565
Line_12547,341,341,17145.116684636276,11230.1554864565
Line_13436,341,341,16387.093150362354,11230.1554864565
Line_23772,341,341,5464.626441044117,11230.1554864565
Line_31849,341,341,8771.096948866174,11230.1554864565
Line_2460,341,341,3035.5984443460275,11230.1554864565
Line_6724,341,341,24435.695554966056,11230.1554864565
Line_13758,341,341,27192.35145988409,11230.1554864565
Line_31624,341,341,22398.878048962964,11230.1554864565
Line_10827,341,341,21879.987609270902,11230.1554864565
Line_20761,342,342,13283.337165843803,22220.414971618
Line_1523,342,342,3807.3918771335916,22220.414971618
Line_13393,342,342,9509.253363564358,22220.414971618
Line_21504,342,342,10352.475975317444,22220.414971618
Line_23120,342,342,9359.571233498964,22220.414971618
Line_23778,342,342,384.33173203156355,22220.414971618
Line_1864,342,342,580.707649356095,22220.414971618
Line_347,342,342,3837.4404179224143,22220.414971618
Line_13113,342,342,2226.6122206748555,22220.414971618
Line_2394,342,342,2144.964595738646,22220.414971618
Line_13336,342,342,497.73492145195206,22220.414971618
Line_1780,342,342,190.94292427675558,22220.414971618
Line_13120,342,342,1178.3642374325277,22220.414971618
Line_13110,342,342,647.2232366964561,22220.414971618
Line_13319,342,342,926.7135083661176,22220.414971618
Line_13666,342,342,483.2776163568519,22220.414971618
Line_1781,342,342,418.3123498430108,22220.414971618
Line_10821,342,342,322.70795827588495,22220.414971618
Line_31962,342,342,4839.881154594571,22220.414971618
Line_668,342,342,4596.71741440708,22220.414971618
Line_32856,342,342,5195.988721545969,22220.414971618
Line_13255,342,342,1434.9204974291795,22220.414971618
Line_31825,342,342,2582.5865060703763,22220.414971618
Line_13246,342,342,162.9140650674028,22220.414971618
Line_32099,342,342,654.4122791867296,22220.414971618
Line_13401,342,342,474.6192508295301,22220.414971618
Line_13249,342,342,477.52022608085804,22220.414971618
Line_13406,342,342,59.755572836082614,22220.414971618
Line_1866,342,342,138.6049174840993,22220.414971618
Line_1728,342,342,9827.08135577486,22220.414971618
Line_13280,342,342,10058.080319735585,22220.414971618
Line_2452,342,342,22242.007868737488,22220.414971618
Line_56,342,342,10871.82555325236,22220.414971618
Line_13987,342,342,10951.372089955017,22220.414971618
Line_13708,342,342,233.1999017087649,22220.414971618
Line_23360,342,342,311.0977574383197,22220.414971618
Line_659,342,342,260.88978944474195,22220.414971618
Line_2104,342,342,7268.037552634559,22220.414971618
Line_540,342,342,11047.923391875667,22220.414971618
Line_657,342,342,16503.86424081627,22220.414971618
Line_1112,342,342,26383.483725724243,22220.414971618
Line_20761,343,343,13283.337165843803,22237.8392075409
Line_1523,343,343,3807.3918771335916,22237.8392075409
Line_13393,343,343,9509.253363564358,22237.8392075409
Line_21504,343,343,10352.475975317444,22237.8392075409
Line_23120,343,343,9359.571233498964,22237.8392075409
Line_23778,343,343,384.33173203156355,22237.8392075409
Line_1864,343,343,580.707649356095,22237.8392075409
Line_347,343,343,3837.4404179224143,22237.8392075409
Line_13113,343,343,2226.6122206748555,22237.8392075409
Line_2394,343,343,2144.964595738646,22237.8392075409
Line_13336,343,343,497.73492145195206,22237.8392075409
Line_1780,343,343,190.94292427675558,22237.8392075409
Line_13120,343,343,1178.3642374325277,22237.8392075409
Line_13110,343,343,647.2232366964561,22237.8392075409
Line_13319,343,343,926.7135083661176,22237.8392075409
Line_13666,343,343,483.2776163568519,22237.8392075409
Line_1781,343,343,418.3123498430108,22237.8392075409
Line_10821,343,343,322.70795827588495,22237.8392075409
Line_31962,343,343,4839.881154594571,22237.8392075409
Line_668,343,343,4596.71741440708,22237.8392075409
Line_32856,343,343,5195.988721545969,22237.8392075409
Line_13255,343,343,1434.9204974291795,22237.8392075409
Line_31825,343,343,2582.5865060703763,22237.8392075409
Line_13246,343,343,162.9140650674028,22237.8392075409
Line_32099,343,343,654.4122791867296,22237.8392075409
Line_13401,343,343,474.6192508295301,22237.8392075409
Line_13249,343,343,477.52022608085804,22237.8392075409
Line_13406,343,343,59.755572836082614,22237.8392075409
Line_1866,343,343,138.6049174840993,22237.8392075409
Line_1728,343,343,9827.08135577486,22237.8392075409
Line_13280,343,343,10058.080319735585,22237.8392075409
Line_2452,343,343,22242.007868737488,22237.8392075409
Line_56,343,343,10871.82555325236,22237.8392075409
Line_13987,343,343,10951.372089955017,22237.8392075409
Line_13708,343,343,233.1999017087649,22237.8392075409
Line_23360,343,343,311.0977574383197,22237.8392075409
Line_659,343,343,260.88978944474195,22237.8392075409
Line_2104,343,343,7268.037552634559,22237.8392075409
Line_540,343,343,11047.923391875667,22237.8392075409
Line_657,343,343,16503.86424081627,22237.8392075409
Line_1112,343,343,26383.483725724243,22237.8392075409
Line_32246,344,344,5558.772939885158,72088.98015264061
Line_33033,344,344,5231.004422472896,72088.98015264061
Line_5507,344,344,20060.257412341398,72088.98015264061
Line_22213,344,344,220.10144405217028,72088.98015264061
Line_24422,344,344,263.0150947565502,72088.98015264061
Line_5380,344,344,591.4743192531542,72088.98015264061
Line_5383,344,344,982.9103732700729,72088.98015264061
Line_31505,344,344,23257.40636696944,72088.98015264061
Line_17752,344,344,17408.083249257535,72088.98015264061
Line_24760,344,344,481.6474747825015,72088.98015264061
Line_13735,344,344,422.78225368100414,72088.98015264061
Line_5524,344,344,328.6423853207702,72088.98015264061
Line_13730,344,344,36413.121890233706,72088.98015264061
Line_4997,344,344,10574.933704605784,72088.98015264061
Line_13727,344,344,46072.35008757543,72088.98015264061
Line_6380,344,344,123.10552560287869,72088.98015264061
Line_4998,344,344,121.07387079414457,72088.98015264061
Line_16594,344,344,24.738931007691583,72088.98015264061
Line_15124,344,344,23.81946234346281,72088.98015264061
Line_29922,344,344,52486.73950391606,72088.98015264061
Line_31435,344,344,17294.913079414026,72088.98015264061
Line_13922,345,345,29412.562570712726,20089.7229154787
Line_23334,345,345,170.39433073254895,20089.7229154787
Line_23908,345,345,26681.56937503502,20089.7229154787
Line_32866,345,345,19907.132272501138,20089.7229154787
Line_15900,347,347,31321.480903216423,106372.764712787
Line_15235,347,347,745.689596707831,106372.764712787
Line_15749,347,347,779.648634262737,106372.764712787
Line_15236,347,347,604.8966636340792,106372.764712787
Line_5072,347,347,1032.2541602371005,106372.764712787
Line_8674,347,347,204.20252495389673,106372.764712787
Line_22532,347,347,515.6509587545029,106372.764712787
Line_8673,347,347,11355.506241727257,106372.764712787
Line_30742,347,347,8006.41610033633,106372.764712787
Line_15239,347,347,12476.660434181087,106372.764712787
Line_15251,347,347,41773.072458579816,106372.764712787
Line_5635,347,347,342.62512456332354,106372.764712787
Line_5634,347,347,290.32536450230566,106372.764712787
Line_15928,347,347,295.8823981430163,106372.764712787
Line_15927,347,347,10473.173422610898,106372.764712787
Line_15251,348,348,41773.072458579816,31041.2235014348
Line_5635,348,348,342.62512456332354,31041.2235014348
Line_5634,348,348,290.32536450230566,31041.2235014348
Line_15928,348,348,295.8823981430163,31041.2235014348
Line_15927,348,348,10473.173422610898,31041.2235014348
Line_32246,348,348,5558.772939885158,31041.2235014348
Line_33033,348,348,5231.004422472896,31041.2235014348
Line_5507,348,348,20060.257412341398,31041.2235014348
Line_22213,348,348,220.10144405217028,31041.2235014348
Line_24422,348,348,263.0150947565502,31041.2235014348
Line_5380,348,348,591.4743192531542,31041.2235014348
Line_5383,348,348,982.9103732700729,31041.2235014348
Line_31505,348,348,23257.40636696944,31041.2235014348
Line_17752,348,348,17408.083249257535,31041.2235014348
Line_24760,348,348,481.6474747825015,31041.2235014348
Line_13735,348,348,422.78225368100414,31041.2235014348
Line_5524,348,348,328.6423853207702,31041.2235014348
Line_13730,348,348,36413.121890233706,31041.2235014348
Line_29922,348,348,52486.73950391606,31041.2235014348
Line_13467,349,349,10814.523946130075,13021.0883171197
Line_20761,349,349,13283.337165843803,13021.0883171197
Line_1524,349,349,207.48914282082654,13021.0883171197
Line_13316,349,349,450.27373454893393,13021.0883171197
Line_13102,349,349,239.92748992088372,13021.0883171197
Line_1523,349,349,3807.3918771335916,13021.0883171197
Line_21504,349,349,10352.475975317444,13021.0883171197
Line_23120,349,349,9359.571233498964,13021.0883171197
Line_23778,349,349,384.33173203156355,13021.0883171197
Line_1864,349,349,580.707649356095,13021.0883171197
Line_347,349,349,3837.4404179224143,13021.0883171197
Line_13113,349,349,2226.6122206748555,13021.0883171197
Line_2394,349,349,2144.964595738646,13021.0883171197
Line_13336,349,349,497.73492145195206,13021.0883171197
Line_1780,349,349,190.94292427675558,13021.0883171197
Line_13120,349,349,1178.3642374325277,13021.0883171197
Line_13110,349,349,647.2232366964561,13021.0883171197
Line_13319,349,349,926.7135083661176,13021.0883171197
Line_13666,349,349,483.2776163568519,13021.0883171197
Line_1781,349,349,418.3123498430108,13021.0883171197
Line_10821,349,349,322.70795827588495,13021.0883171197
Line_31962,349,349,4839.881154594571,13021.0883171197
Line_668,349,349,4596.71741440708,13021.0883171197
Line_13406,349,349,59.755572836082614,13021.0883171197
Line_1866,349,349,138.6049174840993,13021.0883171197
Line_2452,349,349,22242.007868737488,13021.0883171197
Line_56,349,349,10871.82555325236,13021.0883171197
Line_13987,349,349,10951.372089955017,13021.0883171197
Line_13467,350,350,10814.523946130075,13020.2268971079
Line_20761,350,350,13283.337165843803,13020.2268971079
Line_1524,350,350,207.48914282082654,13020.2268971079
Line_13316,350,350,450.27373454893393,13020.2268971079
Line_13102,350,350,239.92748992088372,13020.2268971079
Line_1523,350,350,3807.3918771335916,13020.2268971079
Line_21504,350,350,10352.475975317444,13020.2268971079
Line_23120,350,350,9359.571233498964,13020.2268971079
Line_23778,350,350,384.33173203156355,13020.2268971079
Line_1864,350,350,580.707649356095,13020.2268971079
Line_347,350,350,3837.4404179224143,13020.2268971079
Line_13113,350,350,2226.6122206748555,13020.2268971079
Line_2394,350,350,2144.964595738646,13020.2268971079
Line_13336,350,350,497.73492145195206,13020.2268971079
Line_1780,350,350,190.94292427675558,13020.2268971079
Line_13120,350,350,1178.3642374325277,13020.2268971079
Line_13110,350,350,647.2232366964561,13020.2268971079
Line_13319,350,350,926.7135083661176,13020.2268971079
Line_13666,350,350,483.2776163568519,13020.2268971079
Line_1781,350,350,418.3123498430108,13020.2268971079
Line_10821,350,350,322.70795827588495,13020.2268971079
Line_31962,350,350,4839.881154594571,13020.2268971079
Line_668,350,350,4596.71741440708,13020.2268971079
Line_13406,350,350,59.755572836082614,13020.2268971079
Line_1866,350,350,138.6049174840993,13020.2268971079
Line_2452,350,350,22242.007868737488,13020.2268971079
Line_56,350,350,10871.82555325236,13020.2268971079
Line_13987,350,350,10951.372089955017,13020.2268971079
Line_32075,351,351,17466.595392353356,8589.935972157009
